,drug_a_name,drug_b_name,cell_line,synergy,fold,cl_fold,drug_fold,new_drug_fold,random_fold,cluster
288,MITOMYCINE,DINACICLIB,A2058,0.248332755,0.0,0,4.0,1.0,1.0,0
289,MITOMYCINE,GELDANAMYCIN,A2058,20.37406553,2.0,0,4.0,1.0,4.0,0
290,MITOMYCINE,L778123,A2058,-11.52444162,0.0,0,4.0,1.0,3.0,0
291,MITOMYCINE,LAPATINIB,A2058,23.37505075,3.0,0,4.0,1.0,2.0,0
292,MITOMYCINE,MK-2206,A2058,3.073313815,4.0,2,4.0,1.0,3.0,0
293,MITOMYCINE,MK-4827,A2058,0.908349783,2.0,2,4.0,1.0,0.0,0
294,MITOMYCINE,MK-5108,A2058,0.262216114,4.0,3,4.0,1.0,3.0,0
295,MITOMYCINE,MK-8669,A2058,-8.001586225,4.0,3,4.0,1.0,4.0,0
296,MITOMYCINE,MK-8776,A2058,69.01270992,1.0,4,4.0,1.0,2.0,0
297,MITOMYCINE,MK-8776,A2058,50.93799763,1.0,3,4.0,1.0,2.0,0
298,MITOMYCINE,PD325901,A2058,31.465224900000006,2.0,2,4.0,1.0,1.0,0
299,MITOMYCINE,SORAFENIB,A2058,-69.35425504,0.0,2,4.0,1.0,4.0,0
300,MITOMYCINE,SUNITINIB,A2058,-0.332697691,0.0,2,4.0,1.0,0.0,0
301,MITOMYCINE,ZOLINZA,A2058,15.527145,3.0,2,4.0,1.0,1.0,0
302,MK-2206,ABT-888,A2058,17.26460603,4.0,2,2.0,1.0,0.0,0
303,MK-2206,BEZ-235,A2058,57.29083468,2.0,0,2.0,1.0,1.0,0
304,MK-2206,BORTEZOMIB,A2058,-0.385856976,4.0,3,2.0,0.0,4.0,0
305,MK-2206,DASATINIB,A2058,89.36773897,4.0,0,2.0,1.0,1.0,0
306,MK-2206,DINACICLIB,A2058,9.973287507,4.0,0,2.0,1.0,3.0,0
307,MK-2206,ERLOTINIB,A2058,18.29106226,1.0,4,2.0,1.0,0.0,0
308,MK-2206,ERLOTINIB,A2058,25.29414723,1.0,4,2.0,1.0,0.0,0
309,MK-2206,GELDANAMYCIN,A2058,18.79238216,3.0,2,2.0,1.0,1.0,0
310,MK-2206,MK-8669,A2058,52.15597005,2.0,2,2.0,1.0,3.0,0
311,MK-2206,MK-8669,A2058,50.64196764,2.0,3,2.0,1.0,3.0,0
312,MK-2206,MK-8776,A2058,20.10843092,4.0,3,2.0,1.0,4.0,0
313,MK-2206,PD325901,A2058,45.15288676,4.0,2,2.0,1.0,1.0,0
314,MK-2206,SN-38,A2058,17.17302405,1.0,0,2.0,1.0,0.0,0
315,MK-2206,SORAFENIB,A2058,15.76663931,4.0,4,2.0,1.0,3.0,0
316,MK-2206,TOPOTECAN,A2058,9.80215103,0.0,4,2.0,1.0,2.0,0
317,MK-4541,5-FU,A2058,2.482857583,4.0,0,3.0,1.0,1.0,0
318,MK-4541,ABT-888,A2058,5.85721376,4.0,2,3.0,1.0,1.0,0
319,MK-4541,AZD1775,A2058,10.80765939,3.0,4,3.0,0.0,3.0,0
320,MK-4541,BEZ-235,A2058,12.10231784,3.0,0,3.0,1.0,4.0,0
321,MK-4541,BORTEZOMIB,A2058,2.197570357,1.0,0,3.0,0.0,3.0,0
322,MK-4541,CARBOPLATIN,A2058,1.291920959,2.0,4,3.0,1.0,2.0,0
323,MK-4541,CYCLOPHOSPHAMIDE,A2058,0.864889658,0.0,3,3.0,0.0,0.0,0
324,MK-4541,DASATINIB,A2058,26.32252394,3.0,4,3.0,1.0,3.0,0
325,MK-4541,DEXAMETHASONE,A2058,-17.56799826,2.0,4,3.0,0.0,4.0,0
326,MK-4541,DINACICLIB,A2058,1.46369972,1.0,2,3.0,1.0,3.0,0
327,MK-4541,DOXORUBICIN,A2058,1.009869324,0.0,2,3.0,1.0,3.0,0
328,MK-4541,ERLOTINIB,A2058,4.692131038,2.0,0,3.0,1.0,1.0,0
329,MK-4541,ETOPOSIDE,A2058,4.563332049,3.0,0,3.0,1.0,0.0,0
330,MK-4541,GELDANAMYCIN,A2058,-1.7506435880000002,1.0,4,3.0,1.0,0.0,0
331,MK-4541,GEMCITABINE,A2058,2.115454706,4.0,0,3.0,1.0,1.0,0
332,MK-4541,L778123,A2058,1.7548423999999998,0.0,2,3.0,1.0,1.0,0
333,MK-4541,LAPATINIB,A2058,4.712755499,3.0,2,3.0,1.0,3.0,0
334,MK-4541,METFORMIN,A2058,4.372949311,1.0,0,3.0,1.0,4.0,0
335,MK-4541,METHOTREXATE,A2058,-20.84096181,3.0,3,3.0,1.0,2.0,0
336,MK-4541,MITOMYCINE,A2058,7.842685684,3.0,2,3.0,1.0,4.0,0
337,MK-4541,MK-2206,A2058,7.152745613,3.0,0,3.0,1.0,4.0,0
338,MK-4541,MK-4827,A2058,8.066202538999999,1.0,3,3.0,1.0,0.0,0
339,MK-4541,MK-5108,A2058,2.889900044,1.0,4,3.0,1.0,0.0,0
340,MK-4541,MK-8669,A2058,21.64169241,3.0,0,3.0,1.0,0.0,0
341,MK-4541,MK-8776,A2058,1.674450265,4.0,2,3.0,1.0,4.0,0
342,MK-4541,MRK-003,A2058,1.324823756,2.0,4,3.0,1.0,3.0,0
343,MK-4541,PACLITAXEL,A2058,-11.78576068,3.0,0,3.0,1.0,2.0,0
344,MK-4541,PD325901,A2058,3.293220452,0.0,0,3.0,1.0,3.0,0
345,MK-4541,SN-38,A2058,13.13962856,1.0,0,3.0,1.0,2.0,0
346,MK-4541,SORAFENIB,A2058,10.23159019,0.0,4,3.0,1.0,4.0,0
347,MK-4541,SUNITINIB,A2058,9.024974365,4.0,0,3.0,1.0,1.0,0
348,MK-4541,TOPOTECAN,A2058,4.909375335,3.0,2,3.0,1.0,2.0,0
349,MK-4541,VINBLASTINE,A2058,33.85344713,1.0,2,3.0,1.0,0.0,0
350,MK-4541,VINORELBINE,A2058,-18.8844755,4.0,2,3.0,1.0,3.0,0
351,MK-4541,ZOLINZA,A2058,-3.004405981,1.0,2,3.0,1.0,2.0,0
352,MK-4827,ABT-888,A2058,-21.70958503,4.0,0,2.0,1.0,0.0,0
353,MK-4827,BEZ-235,A2058,0.573130605,0.0,4,2.0,1.0,0.0,0
354,MK-4827,BORTEZOMIB,A2058,1.361695813,1.0,2,2.0,0.0,0.0,0
355,MK-4827,DASATINIB,A2058,15.12105354,2.0,4,2.0,1.0,3.0,0
356,MK-4827,DINACICLIB,A2058,-3.3243916760000003,0.0,3,2.0,1.0,1.0,0
357,MK-4827,ERLOTINIB,A2058,13.73987912,4.0,3,2.0,1.0,0.0,0
358,MK-4827,GELDANAMYCIN,A2058,33.02572565,,2,2.0,1.0,0.0,0
359,MK-4827,MK-2206,A2058,49.61826057,1.0,2,2.0,1.0,4.0,0
360,MK-4827,MK-8669,A2058,10.34107555,2.0,4,2.0,1.0,4.0,0
361,MK-4827,MK-8776,A2058,76.23093818,,4,2.0,1.0,3.0,0
362,MK-4827,MK-8776,A2058,43.20820872,,4,2.0,1.0,3.0,0
363,MK-4827,PD325901,A2058,6.358184142000001,3.0,2,2.0,1.0,0.0,0
364,MK-4827,SN-38,A2058,27.985586600000005,2.0,3,2.0,1.0,3.0,0
365,MK-4827,SN-38,A2058,13.28988705,2.0,2,2.0,1.0,3.0,0
366,MK-4827,SORAFENIB,A2058,-11.72755988,3.0,3,2.0,1.0,2.0,0
367,MK-4827,TOPOTECAN,A2058,-1.563094982,4.0,2,2.0,1.0,1.0,0
368,MK-5108,ABT-888,A2058,14.4110973,1.0,3,3.0,1.0,3.0,0
369,MK-5108,BEZ-235,A2058,10.97716092,1.0,0,3.0,1.0,0.0,0
370,MK-5108,BORTEZOMIB,A2058,-4.628485846,2.0,0,3.0,0.0,3.0,0
371,MK-5108,DASATINIB,A2058,31.728898600000004,1.0,2,3.0,1.0,2.0,0
372,MK-5108,DINACICLIB,A2058,-8.508984462999999,3.0,0,3.0,1.0,3.0,0
373,MK-5108,ERLOTINIB,A2058,-5.283885936,1.0,2,3.0,1.0,3.0,0
374,MK-5108,GELDANAMYCIN,A2058,-11.07479595,1.0,4,3.0,1.0,1.0,0
375,MK-5108,MK-2206,A2058,2.183713189,3.0,4,3.0,1.0,2.0,0
376,MK-5108,MK-4827,A2058,29.71889812,3.0,4,3.0,1.0,3.0,0
377,MK-5108,MK-8669,A2058,17.88546042,3.0,4,3.0,1.0,4.0,0
378,MK-5108,MK-8776,A2058,-4.972035404,0.0,4,3.0,1.0,3.0,0
379,MK-5108,PD325901,A2058,-8.213741558999999,2.0,4,3.0,1.0,4.0,0
380,MK-5108,SN-38,A2058,-7.887824655,1.0,0,3.0,1.0,0.0,0
381,MK-5108,SORAFENIB,A2058,-9.509510545,1.0,3,3.0,1.0,0.0,0
382,MK-5108,TOPOTECAN,A2058,13.62950762,3.0,3,3.0,1.0,1.0,0
383,MK-8669,BEZ-235,A2058,86.59857058,3.0,4,3.0,1.0,2.0,0
384,MK-8669,DINACICLIB,A2058,14.96484533,3.0,3,3.0,1.0,2.0,0
385,MK-8669,GELDANAMYCIN,A2058,20.58591637,4.0,3,3.0,1.0,4.0,0
386,MK-8669,MK-8776,A2058,61.78624825,2.0,3,3.0,1.0,4.0,0
387,MK-8669,SN-38,A2058,13.35683259,3.0,3,3.0,1.0,0.0,0
388,MK-8669,SORAFENIB,A2058,16.36238641,4.0,2,3.0,1.0,1.0,0
389,MK-8669,TOPOTECAN,A2058,-12.66791778,2.0,4,3.0,1.0,4.0,0
390,MRK-003,5-FU,A2058,12.5716044,0.0,0,4.0,1.0,1.0,0
391,MRK-003,ABT-888,A2058,10.268770800000002,0.0,3,4.0,1.0,0.0,0
392,MRK-003,AZD1775,A2058,10.20952408,4.0,2,4.0,0.0,1.0,0
393,MRK-003,BEZ-235,A2058,21.56507558,2.0,2,4.0,1.0,4.0,0
394,MRK-003,BORTEZOMIB,A2058,7.733050471,0.0,3,4.0,0.0,4.0,0
395,MRK-003,CARBOPLATIN,A2058,3.248612777,2.0,4,4.0,1.0,2.0,0
396,MRK-003,CYCLOPHOSPHAMIDE,A2058,-3.5525384,4.0,3,4.0,0.0,3.0,0
397,MRK-003,DASATINIB,A2058,32.18828097,4.0,3,4.0,1.0,1.0,0
398,MRK-003,DEXAMETHASONE,A2058,-5.967280377000001,1.0,0,4.0,0.0,2.0,0
399,MRK-003,DINACICLIB,A2058,-6.5322066770000005,4.0,3,4.0,1.0,3.0,0
400,MRK-003,DOXORUBICIN,A2058,-1.048726728,0.0,0,4.0,1.0,4.0,0
401,MRK-003,ERLOTINIB,A2058,4.339713586,3.0,4,4.0,1.0,1.0,0
402,MRK-003,ETOPOSIDE,A2058,-0.7424632409999999,1.0,2,4.0,1.0,3.0,0
403,MRK-003,GELDANAMYCIN,A2058,2.35483467,3.0,0,4.0,1.0,2.0,0
404,MRK-003,GEMCITABINE,A2058,2.632191104,4.0,4,4.0,1.0,1.0,0
405,MRK-003,L778123,A2058,10.64566641,3.0,4,4.0,1.0,3.0,0
406,MRK-003,LAPATINIB,A2058,24.81260031,1.0,0,4.0,1.0,2.0,0
407,MRK-003,LAPATINIB,A2058,19.85121538,1.0,3,4.0,1.0,2.0,0
408,MRK-003,METFORMIN,A2058,9.711770061000001,4.0,4,4.0,1.0,0.0,0
409,MRK-003,METHOTREXATE,A2058,-11.78689083,2.0,2,4.0,1.0,4.0,0
410,MRK-003,MITOMYCINE,A2058,-1.783631557,1.0,2,4.0,1.0,3.0,0
411,MRK-003,MK-2206,A2058,18.16737982,3.0,2,4.0,1.0,2.0,0
412,MRK-003,MK-4827,A2058,28.49852592,0.0,4,4.0,1.0,1.0,0
413,MRK-003,MK-5108,A2058,-4.042863815,4.0,4,4.0,1.0,3.0,0
414,MRK-003,MK-8669,A2058,23.52644227,1.0,3,4.0,1.0,4.0,0
415,MRK-003,MK-8776,A2058,8.782392875,1.0,0,4.0,1.0,3.0,0
416,MRK-003,PACLITAXEL,A2058,10.84760363,3.0,0,4.0,1.0,2.0,0
417,MRK-003,PD325901,A2058,16.75382231,0.0,0,4.0,1.0,1.0,0
418,MRK-003,SN-38,A2058,9.601583441,2.0,3,4.0,1.0,2.0,0
419,MRK-003,SORAFENIB,A2058,14.15113797,1.0,0,4.0,1.0,2.0,0
420,MRK-003,SUNITINIB,A2058,16.49994416,0.0,4,4.0,1.0,0.0,0
421,MRK-003,SUNITINIB,A2058,15.92217251,0.0,3,4.0,1.0,0.0,0
422,MRK-003,TOPOTECAN,A2058,26.47796045,2.0,2,4.0,1.0,0.0,0
423,MRK-003,VINBLASTINE,A2058,74.58710605,1.0,4,4.0,1.0,4.0,0
424,MRK-003,VINBLASTINE,A2058,-1.301779103,1.0,3,4.0,1.0,4.0,0
425,MRK-003,VINORELBINE,A2058,3.428660504,2.0,2,4.0,1.0,4.0,0
426,MRK-003,ZOLINZA,A2058,-0.587080465,0.0,2,4.0,1.0,2.0,0
427,PACLITAXEL,ABT-888,A2058,-4.810944876000001,0.0,4,1.0,1.0,4.0,0
428,PACLITAXEL,AZD1775,A2058,-10.30531376,4.0,4,1.0,0.0,0.0,0
429,PACLITAXEL,BEZ-235,A2058,-5.00733607,3.0,3,1.0,1.0,2.0,0
430,PACLITAXEL,BORTEZOMIB,A2058,-19.12439888,4.0,3,1.0,0.0,2.0,0
431,PACLITAXEL,DASATINIB,A2058,28.72586162,0.0,0,1.0,1.0,1.0,0
432,PACLITAXEL,DINACICLIB,A2058,-18.69197124,4.0,3,1.0,1.0,2.0,0
433,PACLITAXEL,ERLOTINIB,A2058,-12.62933099,4.0,3,1.0,1.0,2.0,0
434,PACLITAXEL,GELDANAMYCIN,A2058,-28.98889615,2.0,4,1.0,1.0,2.0,0
435,PACLITAXEL,L778123,A2058,17.67973739,0.0,2,1.0,1.0,2.0,0
436,PACLITAXEL,LAPATINIB,A2058,-5.178457846000001,1.0,3,1.0,1.0,1.0,0
437,PACLITAXEL,MK-2206,A2058,6.29502378,2.0,3,1.0,1.0,2.0,0
438,PACLITAXEL,MK-4827,A2058,-16.66774178,2.0,4,1.0,1.0,1.0,0
439,PACLITAXEL,MK-5108,A2058,23.70173342,1.0,0,1.0,1.0,4.0,0
440,PACLITAXEL,MK-8669,A2058,10.9895381,4.0,0,1.0,1.0,1.0,0
441,PACLITAXEL,MK-8776,A2058,10.060749,0.0,3,1.0,1.0,3.0,0
442,PACLITAXEL,PD325901,A2058,1.72489134,4.0,4,1.0,1.0,4.0,0
443,PACLITAXEL,SORAFENIB,A2058,-11.18553345,4.0,2,1.0,1.0,1.0,0
444,PACLITAXEL,SUNITINIB,A2058,-3.336690455,0.0,3,1.0,1.0,0.0,0
445,PACLITAXEL,ZOLINZA,A2058,-27.82104587,3.0,0,1.0,1.0,0.0,0
446,PD325901,ABT-888,A2058,3.756118554,2.0,3,0.0,1.0,4.0,0
447,PD325901,BEZ-235,A2058,56.55298829,2.0,3,0.0,1.0,3.0,0
448,PD325901,BORTEZOMIB,A2058,6.896642196,4.0,2,0.0,0.0,3.0,0
449,PD325901,DASATINIB,A2058,34.41183286,3.0,4,0.0,1.0,4.0,0
450,PD325901,DINACICLIB,A2058,-1.484776392,0.0,4,0.0,1.0,4.0,0
451,PD325901,GELDANAMYCIN,A2058,-15.64318047,2.0,3,0.0,1.0,0.0,0
452,PD325901,MK-8669,A2058,50.59972885,1.0,3,0.0,1.0,1.0,0
453,PD325901,MK-8776,A2058,26.97000354,2.0,4,0.0,1.0,0.0,0
454,PD325901,SN-38,A2058,-6.372133234,2.0,0,0.0,1.0,4.0,0
455,PD325901,SORAFENIB,A2058,32.75493425,0.0,2,0.0,1.0,4.0,0
456,PD325901,TOPOTECAN,A2058,16.08300083,2.0,4,0.0,1.0,1.0,0
457,SN-38,DINACICLIB,A2058,-10.05562123,0.0,3,1.0,1.0,3.0,0
458,SN-38,MK-8776,A2058,24.39934345,0.0,0,1.0,1.0,0.0,0
459,SN-38,SORAFENIB,A2058,-6.3480466170000005,2.0,2,1.0,1.0,3.0,0
460,SORAFENIB,DINACICLIB,A2058,-3.545195817,1.0,2,1.0,1.0,2.0,0
461,SORAFENIB,MK-8776,A2058,9.98134958,4.0,3,1.0,1.0,2.0,0
462,SUNITINIB,ABT-888,A2058,11.55758507,4.0,3,1.0,1.0,4.0,0
463,SUNITINIB,AZD1775,A2058,-3.4218589130000003,2.0,3,1.0,0.0,0.0,0
464,SUNITINIB,BEZ-235,A2058,24.66002217,1.0,4,1.0,1.0,2.0,0
465,SUNITINIB,BORTEZOMIB,A2058,-3.789201191,4.0,4,1.0,0.0,2.0,0
466,SUNITINIB,DASATINIB,A2058,41.58251285,1.0,0,1.0,1.0,2.0,0
467,SUNITINIB,DINACICLIB,A2058,5.655282937000001,0.0,3,1.0,1.0,0.0,0
468,SUNITINIB,ERLOTINIB,A2058,14.10147138,2.0,4,1.0,1.0,0.0,0
469,SUNITINIB,GELDANAMYCIN,A2058,7.89564412,3.0,3,1.0,1.0,1.0,0
470,SUNITINIB,LAPATINIB,A2058,32.91888222,3.0,0,1.0,1.0,1.0,0
471,SUNITINIB,MK-2206,A2058,45.50888691,2.0,2,1.0,1.0,3.0,0
472,SUNITINIB,MK-2206,A2058,39.05543244,2.0,3,1.0,1.0,3.0,0
473,SUNITINIB,MK-4827,A2058,-4.387178672,1.0,2,1.0,1.0,2.0,0
474,SUNITINIB,MK-5108,A2058,-6.071754351,0.0,2,1.0,1.0,0.0,0
475,SUNITINIB,MK-8669,A2058,39.69465197,4.0,3,1.0,1.0,3.0,0
476,SUNITINIB,MK-8776,A2058,26.42253802,2.0,2,1.0,1.0,0.0,0
477,SUNITINIB,PD325901,A2058,16.76693541,4.0,2,1.0,1.0,1.0,0
478,SUNITINIB,SN-38,A2058,-5.573718765,1.0,4,1.0,1.0,3.0,0
479,SUNITINIB,SORAFENIB,A2058,-4.861110278,3.0,3,1.0,1.0,2.0,0
480,SUNITINIB,TOPOTECAN,A2058,-7.8780762110000015,2.0,0,1.0,1.0,0.0,0
481,TOPOTECAN,BEZ-235,A2058,5.400582104,1.0,2,0.0,1.0,0.0,0
482,TOPOTECAN,DINACICLIB,A2058,-8.472477693,2.0,2,0.0,1.0,0.0,0
483,TOPOTECAN,MK-8776,A2058,41.56384819,4.0,0,0.0,1.0,1.0,0
484,TOPOTECAN,SORAFENIB,A2058,-1.5648727830000002,2.0,2,0.0,1.0,0.0,0
485,VINBLASTINE,ABT-888,A2058,-6.260305872000001,3.0,3,1.0,1.0,1.0,0
486,VINBLASTINE,AZD1775,A2058,6.791935075,1.0,0,1.0,0.0,3.0,0
487,VINBLASTINE,BEZ-235,A2058,15.83662681,2.0,0,1.0,1.0,2.0,0
488,VINBLASTINE,BORTEZOMIB,A2058,-10.55419165,1.0,4,1.0,0.0,4.0,0
489,VINBLASTINE,DASATINIB,A2058,41.6650811,0.0,3,1.0,1.0,3.0,0
490,VINBLASTINE,DINACICLIB,A2058,-17.08245334,0.0,0,1.0,1.0,0.0,0
491,VINBLASTINE,ERLOTINIB,A2058,85.57939365,,2,1.0,1.0,2.0,0
492,VINBLASTINE,GELDANAMYCIN,A2058,-12.87229487,1.0,3,1.0,1.0,4.0,0
493,VINBLASTINE,L778123,A2058,82.51665184,2.0,0,1.0,1.0,3.0,0
494,VINBLASTINE,LAPATINIB,A2058,28.72204641,4.0,4,1.0,1.0,4.0,0
495,VINBLASTINE,MK-2206,A2058,2.497128677,0.0,4,1.0,1.0,3.0,0
496,VINBLASTINE,MK-4827,A2058,-13.3879235,4.0,3,1.0,1.0,0.0,0
497,VINBLASTINE,MK-5108,A2058,23.69537252,2.0,2,1.0,1.0,1.0,0
498,VINBLASTINE,MK-8669,A2058,50.48578982,0.0,3,1.0,1.0,3.0,0
499,VINBLASTINE,MK-8776,A2058,13.54953956,0.0,2,1.0,1.0,3.0,0
500,VINBLASTINE,PD325901,A2058,14.18810728,4.0,3,1.0,1.0,0.0,0
501,VINBLASTINE,SORAFENIB,A2058,25.4344919,1.0,4,1.0,1.0,0.0,0
502,VINBLASTINE,SUNITINIB,A2058,1.691645593,2.0,2,1.0,1.0,2.0,0
503,VINBLASTINE,ZOLINZA,A2058,-21.518126,1.0,0,1.0,1.0,2.0,0
504,VINORELBINE,ABT-888,A2058,-14.72948136,3.0,4,3.0,1.0,1.0,0
505,VINORELBINE,AZD1775,A2058,-15.9386191,4.0,3,3.0,0.0,2.0,0
506,VINORELBINE,BEZ-235,A2058,2.729983869,4.0,3,3.0,1.0,4.0,0
507,VINORELBINE,BORTEZOMIB,A2058,-29.6509664,3.0,4,3.0,0.0,4.0,0
508,VINORELBINE,DASATINIB,A2058,0.8444209890000001,2.0,4,3.0,1.0,4.0,0
509,VINORELBINE,DINACICLIB,A2058,-16.0429611,2.0,3,3.0,1.0,3.0,0
510,VINORELBINE,ERLOTINIB,A2058,-13.18998542,1.0,2,3.0,1.0,1.0,0
511,VINORELBINE,GELDANAMYCIN,A2058,-8.566032555,2.0,0,3.0,1.0,3.0,0
512,VINORELBINE,LAPATINIB,A2058,-16.50783592,1.0,2,3.0,1.0,3.0,0
513,VINORELBINE,MK-2206,A2058,-7.303578373,0.0,4,3.0,1.0,2.0,0
514,VINORELBINE,MK-4827,A2058,-47.23456054,4.0,0,3.0,1.0,4.0,0
515,VINORELBINE,MK-5108,A2058,-37.91217965,3.0,4,3.0,1.0,0.0,0
516,VINORELBINE,MK-8669,A2058,-3.395956748,3.0,4,3.0,1.0,0.0,0
517,VINORELBINE,MK-8776,A2058,-8.060528772,1.0,4,3.0,1.0,3.0,0
518,VINORELBINE,PD325901,A2058,-27.22694143,1.0,3,3.0,1.0,1.0,0
519,VINORELBINE,SORAFENIB,A2058,-11.62252891,1.0,4,3.0,1.0,2.0,0
520,VINORELBINE,SUNITINIB,A2058,-13.16174107,2.0,2,3.0,1.0,1.0,0
521,VINORELBINE,ZOLINZA,A2058,-40.10431441,1.0,4,3.0,1.0,2.0,0
522,ZOLINZA,ABT-888,A2058,13.83826078,2.0,2,4.0,1.0,4.0,0
523,ZOLINZA,AZD1775,A2058,-5.765572483,4.0,3,4.0,0.0,1.0,0
524,ZOLINZA,BEZ-235,A2058,22.42827156,1.0,2,4.0,1.0,3.0,0
525,ZOLINZA,BORTEZOMIB,A2058,7.830061831,4.0,2,4.0,0.0,3.0,0
526,ZOLINZA,DASATINIB,A2058,48.60433162,3.0,0,4.0,1.0,3.0,0
527,ZOLINZA,DINACICLIB,A2058,-41.29260527,0.0,0,4.0,1.0,4.0,0
528,ZOLINZA,ERLOTINIB,A2058,2.55007741,4.0,4,4.0,1.0,1.0,0
529,ZOLINZA,GELDANAMYCIN,A2058,-6.835504808,2.0,3,4.0,1.0,2.0,0
530,ZOLINZA,GEMCITABINE,A2058,-9.44646267,2.0,2,4.0,1.0,1.0,0
531,ZOLINZA,LAPATINIB,A2058,-11.55125653,2.0,3,4.0,1.0,2.0,0
532,ZOLINZA,MK-2206,A2058,11.17600584,4.0,3,4.0,1.0,2.0,0
533,ZOLINZA,MK-4827,A2058,0.167661643,1.0,0,4.0,1.0,3.0,0
534,ZOLINZA,MK-5108,A2058,-16.92915593,0.0,3,4.0,1.0,1.0,0
535,ZOLINZA,MK-8669,A2058,27.59555602,0.0,2,4.0,1.0,1.0,0
536,ZOLINZA,MK-8776,A2058,42.03597643,1.0,3,4.0,1.0,0.0,0
537,ZOLINZA,PD325901,A2058,-3.872152862,2.0,3,4.0,1.0,4.0,0
538,ZOLINZA,SN-38,A2058,-10.4587941,0.0,0,4.0,1.0,0.0,0
539,ZOLINZA,SORAFENIB,A2058,-5.582687009,0.0,2,4.0,1.0,1.0,0
540,ZOLINZA,SUNITINIB,A2058,-8.966085352,3.0,0,4.0,1.0,2.0,0
541,ZOLINZA,TOPOTECAN,A2058,0.788668149,2.0,4,4.0,1.0,3.0,0
542,5-FU,ABT-888,A2780,7.77805306,2.0,2,1.0,1.0,4.0,0
543,5-FU,AZD1775,A2780,11.27727295,1.0,0,1.0,0.0,0.0,0
544,5-FU,BEZ-235,A2780,3.933223908,1.0,4,1.0,1.0,3.0,0
545,5-FU,BORTEZOMIB,A2780,-18.59912622,2.0,3,1.0,0.0,0.0,0
546,5-FU,DASATINIB,A2780,50.60366026,1.0,3,1.0,1.0,4.0,0
547,5-FU,DINACICLIB,A2780,-8.161128639,0.0,2,1.0,1.0,4.0,0
548,5-FU,ERLOTINIB,A2780,16.5693311,3.0,0,1.0,1.0,2.0,0
549,5-FU,GELDANAMYCIN,A2780,0.911963942,4.0,4,1.0,1.0,0.0,0
550,5-FU,L778123,A2780,8.786606958,1.0,4,1.0,1.0,2.0,0
551,5-FU,LAPATINIB,A2780,8.011124809,1.0,2,1.0,1.0,4.0,0
552,5-FU,MK-2206,A2780,18.65621252,2.0,0,1.0,1.0,3.0,0
553,5-FU,MK-4827,A2780,9.920092422,3.0,3,1.0,1.0,2.0,0
554,5-FU,MK-5108,A2780,9.260812975,2.0,2,1.0,1.0,2.0,0
555,5-FU,MK-8669,A2780,16.29531308,0.0,4,1.0,1.0,4.0,0
556,5-FU,MK-8776,A2780,9.966321601,4.0,3,1.0,1.0,3.0,0
557,5-FU,PD325901,A2780,24.61014916,0.0,0,1.0,1.0,4.0,0
558,5-FU,SORAFENIB,A2780,2.077318362,2.0,3,1.0,1.0,3.0,0
559,5-FU,SUNITINIB,A2780,9.700986375,3.0,0,1.0,1.0,1.0,0
560,5-FU,ZOLINZA,A2780,-3.848401273,2.0,3,1.0,1.0,2.0,0
561,ABT-888,BEZ-235,A2780,29.43971431,3.0,4,4.0,1.0,2.0,0
562,ABT-888,DINACICLIB,A2780,5.3834429120000005,4.0,0,4.0,1.0,3.0,0
563,ABT-888,GELDANAMYCIN,A2780,11.09323155,3.0,2,4.0,1.0,3.0,0
564,ABT-888,MK-8669,A2780,6.378234216,1.0,0,4.0,1.0,0.0,0
565,ABT-888,MK-8776,A2780,8.004421637,4.0,0,4.0,1.0,2.0,0
566,ABT-888,SN-38,A2780,27.44316256,0.0,0,4.0,1.0,4.0,0
567,ABT-888,SORAFENIB,A2780,8.258155148,1.0,0,4.0,1.0,4.0,0
568,ABT-888,TOPOTECAN,A2780,11.86213265,,3,4.0,1.0,4.0,0
569,AZD1775,ABT-888,A2780,8.623749389,2.0,4,4.0,0.0,1.0,0
570,AZD1775,BEZ-235,A2780,19.52499114,4.0,2,4.0,0.0,2.0,0
571,AZD1775,BORTEZOMIB,A2780,-17.55948042,2.0,3,4.0,0.0,2.0,0
572,AZD1775,DASATINIB,A2780,63.316105500000006,3.0,0,4.0,0.0,2.0,0
573,AZD1775,DINACICLIB,A2780,-4.9413894560000005,0.0,0,4.0,0.0,2.0,0
574,AZD1775,ERLOTINIB,A2780,3.100786489,3.0,0,4.0,0.0,3.0,0
575,AZD1775,GELDANAMYCIN,A2780,-3.119884147,1.0,4,4.0,0.0,4.0,0
576,AZD1775,LAPATINIB,A2780,10.93963884,3.0,2,4.0,0.0,3.0,0
577,AZD1775,MK-2206,A2780,21.08159858,4.0,3,4.0,0.0,2.0,0
578,AZD1775,MK-4827,A2780,9.074227749,1.0,2,4.0,0.0,4.0,0
579,AZD1775,MK-5108,A2780,3.780481041,0.0,0,4.0,0.0,0.0,0
580,AZD1775,MK-8669,A2780,26.15576468,4.0,4,4.0,0.0,0.0,0
581,AZD1775,MK-8776,A2780,54.0791044,3.0,0,4.0,0.0,4.0,0
582,AZD1775,PD325901,A2780,28.30699896,4.0,0,4.0,0.0,3.0,0
583,AZD1775,SN-38,A2780,0.675116721,0.0,4,4.0,0.0,1.0,0
584,AZD1775,SORAFENIB,A2780,-1.507640394,1.0,0,4.0,0.0,2.0,0
585,AZD1775,TOPOTECAN,A2780,4.649061926,3.0,0,4.0,0.0,4.0,0
