Compound,Channel,Experiment,Dose,Response
5-FU,LNCAP,1,0.0045,5.0
5-FU,LNCAP,2,0.0045,31.0
5-FU,LNCAP,3,0.0045,-30.099999999999994
5-FU,LNCAP,4,0.0045,-42.5
5-FU,LNCAP,5,0.0045,-18.799999999999997
5-FU,LNCAP,0,0.014,13.700000000000003
5-FU,LNCAP,1,0.014,14.599999999999994
5-FU,LNCAP,2,0.014,20.400000000000006
5-FU,LNCAP,3,0.014,27.900000000000006
5-FU,LNCAP,4,0.014,9.099999999999994
5-FU,LNCAP,5,0.014,6.1000000000000085
5-FU,LNCAP,0,0.04,20.5
5-FU,LNCAP,1,0.04,10.900000000000006
5-FU,LNCAP,2,0.04,-26.89999999999999
5-FU,LNCAP,3,0.04,-28.80000000000001
5-FU,LNCAP,4,0.04,13.599999999999994
5-FU,LNCAP,5,0.04,7.599999999999994
5-FU,LNCAP,0,0.12,35.099999999999994
5-FU,LNCAP,1,0.12,43.3
5-FU,LNCAP,2,0.12,34.3
5-FU,LNCAP,3,0.12,-5.6000000000000085
5-FU,LNCAP,4,0.12,16.700000000000003
5-FU,LNCAP,5,0.12,-13.399999999999991
5-FU,LNCAP,0,0.37,-26.69999999999999
5-FU,LNCAP,1,0.37,-4.6000000000000085
5-FU,LNCAP,2,0.37,29.5
5-FU,LNCAP,3,0.37,4.900000000000006
5-FU,LNCAP,4,0.37,-7.400000000000006
5-FU,LNCAP,5,0.37,-3.499999999999986
5-FU,LNCAP,0,1.1,-37.0
5-FU,LNCAP,1,1.1,14.700000000000003
5-FU,LNCAP,2,1.1,27.400000000000006
5-FU,LNCAP,3,1.1,43.8
5-FU,LNCAP,4,1.1,23.400000000000006
5-FU,LNCAP,5,1.1,6.200000000000003
5-FU,LNCAP,0,3.4,14.299999999999997
5-FU,LNCAP,1,3.4,49.1
5-FU,LNCAP,2,3.4,38.6
5-FU,LNCAP,3,3.4,63.29999999999999
5-FU,LNCAP,4,3.4,43.50000000000001
5-FU,LNCAP,5,3.4,42.7
5-FU,LNCAP,0,10.0,80.2
5-FU,LNCAP,1,10.0,75.2
5-FU,LNCAP,2,10.0,60.5
5-FU,LNCAP,3,10.0,70.5
5-FU,LNCAP,4,10.0,51.800000000000004
5-FU,LNCAP,5,10.0,73.8
5-FU,LOVO,0,0.0045,19.700000000000003
5-FU,LOVO,1,0.0045,5.800000000000011
5-FU,LOVO,2,0.0045,9.299999999999997
5-FU,LOVO,3,0.0045,-9.800000000000011
5-FU,LOVO,4,0.0045,7.199999999999989
5-FU,LOVO,5,0.0045,-9.5
5-FU,LOVO,0,0.014,13.900000000000006
5-FU,LOVO,1,0.014,-10.200000000000003
5-FU,LOVO,2,0.014,4.200000000000003
5-FU,LOVO,3,0.014,12.599999999999994
5-FU,LOVO,4,0.014,8.899999999999991
5-FU,LOVO,5,0.014,20.700000000000003
5-FU,LOVO,0,0.04,-2.299999999999997
5-FU,LOVO,1,0.04,14.5
5-FU,LOVO,2,0.04,1.9000000000000057
5-FU,LOVO,3,0.04,0.9000000000000057
5-FU,LOVO,4,0.04,-9.800000000000011
5-FU,LOVO,5,0.04,-13.900000000000006
5-FU,LOVO,0,0.12,-1.4999999999999858
5-FU,LOVO,1,0.12,-25.69999999999999
5-FU,LOVO,2,0.12,-8.5
5-FU,LOVO,3,0.12,-0.4999999999999858
5-FU,LOVO,4,0.12,29.5
5-FU,LOVO,5,0.12,-19.0
5-FU,LOVO,0,0.37,15.799999999999997
5-FU,LOVO,1,0.37,-21.599999999999994
5-FU,LOVO,2,0.37,21.200000000000003
5-FU,LOVO,3,0.37,14.400000000000006
5-FU,LOVO,4,0.37,6.699999999999989
5-FU,LOVO,5,0.37,-18.19999999999999
5-FU,LOVO,0,1.1,35.599999999999994
5-FU,LOVO,1,1.1,-18.30000000000001
5-FU,LOVO,2,1.1,1.0
5-FU,LOVO,3,1.1,-21.500000000000014
5-FU,LOVO,4,1.1,5.300000000000011
5-FU,LOVO,5,1.1,23.799999999999997
5-FU,LOVO,0,3.4,32.599999999999994
5-FU,LOVO,1,3.4,46.0
5-FU,LOVO,2,3.4,15.599999999999994
5-FU,LOVO,3,3.4,44.3
5-FU,LOVO,4,3.4,15.5
5-FU,LOVO,5,3.4,12.5
5-FU,LOVO,0,10.0,54.6
5-FU,LOVO,1,10.0,52.900000000000006
5-FU,LOVO,2,10.0,61.6
5-FU,LOVO,3,10.0,71.1
5-FU,LOVO,4,10.0,63.0
5-FU,LOVO,5,10.0,47.099999999999994
5-FU,MDAMB436,0,0.0045,2.200000000000003
5-FU,MDAMB436,1,0.0045,4.900000000000006
5-FU,MDAMB436,2,0.0045,-2.499999999999986
5-FU,MDAMB436,3,0.0045,5.800000000000011
5-FU,MDAMB436,4,0.0045,-9.400000000000006
5-FU,MDAMB436,5,0.0045,-18.700000000000003
5-FU,MDAMB436,0,0.014,1.7000000000000028
5-FU,MDAMB436,1,0.014,0.5
5-FU,MDAMB436,2,0.014,14.299999999999997
5-FU,MDAMB436,3,0.014,9.399999999999991
5-FU,MDAMB436,4,0.014,-4.699999999999989
5-FU,MDAMB436,5,0.014,-11.5
5-FU,MDAMB436,0,0.04,-2.499999999999986
5-FU,MDAMB436,1,0.04,0.0
5-FU,MDAMB436,2,0.04,2.6000000000000085
5-FU,MDAMB436,3,0.04,-6.8999999999999915
5-FU,MDAMB436,4,0.04,-11.000000000000014
5-FU,MDAMB436,5,0.04,-0.8999999999999915
5-FU,MDAMB436,0,0.12,-9.000000000000014
5-FU,MDAMB436,1,0.12,5.6000000000000085
5-FU,MDAMB436,2,0.12,21.599999999999994
5-FU,MDAMB436,3,0.12,23.0
5-FU,MDAMB436,4,0.12,-5.6000000000000085
5-FU,MDAMB436,5,0.12,-3.200000000000003
5-FU,MDAMB436,0,0.37,5.700000000000003
5-FU,MDAMB436,1,0.37,1.2999999999999972
5-FU,MDAMB436,2,0.37,5.300000000000011
5-FU,MDAMB436,3,0.37,10.900000000000006
5-FU,MDAMB436,4,0.37,20.099999999999994
5-FU,MDAMB436,5,0.37,19.799999999999997
5-FU,MDAMB436,0,1.1,17.700000000000003
5-FU,MDAMB436,1,1.1,26.900000000000006
5-FU,MDAMB436,2,1.1,22.700000000000003
5-FU,MDAMB436,3,1.1,27.299999999999997
5-FU,MDAMB436,4,1.1,23.099999999999994
5-FU,MDAMB436,5,1.1,20.400000000000006
5-FU,MDAMB436,0,3.4,34.5
5-FU,MDAMB436,1,3.4,39.7
5-FU,MDAMB436,2,3.4,34.7
5-FU,MDAMB436,3,3.4,37.9
5-FU,MDAMB436,4,3.4,43.50000000000001
5-FU,MDAMB436,5,3.4,42.1
5-FU,MDAMB436,0,10.0,43.00000000000001
5-FU,MDAMB436,1,10.0,42.50000000000001
5-FU,MDAMB436,2,10.0,42.6
5-FU,MDAMB436,3,10.0,43.8
5-FU,MDAMB436,4,10.0,48.699999999999996
5-FU,MDAMB436,5,10.0,48.1
5-FU,MSTO,0,0.0045,29.400000000000006
5-FU,MSTO,1,0.0045,11.5
5-FU,MSTO,2,0.0045,25.799999999999997
5-FU,MSTO,3,0.0045,-11.200000000000017
5-FU,MSTO,4,0.0045,-1.0
5-FU,MSTO,5,0.0045,-25.200000000000003
5-FU,MSTO,0,0.014,31.299999999999997
5-FU,MSTO,1,0.014,25.599999999999994
5-FU,MSTO,2,0.014,42.6
5-FU,MSTO,3,0.014,16.099999999999994
5-FU,MSTO,4,0.014,5.400000000000006
5-FU,MSTO,5,0.014,-23.10000000000001
5-FU,MSTO,0,0.04,34.8
5-FU,MSTO,1,0.04,27.299999999999997
5-FU,MSTO,2,0.04,2.299999999999997
5-FU,MSTO,3,0.04,32.599999999999994
5-FU,MSTO,4,0.04,11.900000000000006
5-FU,MSTO,5,0.04,-12.400000000000006
5-FU,MSTO,0,0.12,34.099999999999994
5-FU,MSTO,1,0.12,28.799999999999997
5-FU,MSTO,2,0.12,39.2
5-FU,MSTO,3,0.12,22.799999999999997
5-FU,MSTO,4,0.12,-3.8999999999999915
5-FU,MSTO,5,0.12,-42.0
5-FU,MSTO,0,0.37,2.200000000000003
5-FU,MSTO,1,0.37,-23.10000000000001
5-FU,MSTO,2,0.37,-5.200000000000003
5-FU,MSTO,3,0.37,-30.19999999999999
5-FU,MSTO,4,0.37,-10.000000000000014
5-FU,MSTO,5,0.37,2.4000000000000057
5-FU,MSTO,0,1.1,1.4000000000000057
5-FU,MSTO,1,1.1,-5.6000000000000085
5-FU,MSTO,2,1.1,10.599999999999994
5-FU,MSTO,3,1.1,81.7
5-FU,MSTO,4,1.1,23.0
5-FU,MSTO,5,1.1,13.299999999999997
5-FU,MSTO,0,3.4,57.6
5-FU,MSTO,1,3.4,17.900000000000006
5-FU,MSTO,2,3.4,46.70000000000001
5-FU,MSTO,3,3.4,51.9
5-FU,MSTO,4,3.4,34.900000000000006
5-FU,MSTO,5,3.4,25.900000000000006
5-FU,MSTO,0,10.0,76.5
5-FU,MSTO,1,10.0,75.2
5-FU,MSTO,2,10.0,71.80000000000001
5-FU,MSTO,3,10.0,70.89999999999999
5-FU,MSTO,4,10.0,71.5
5-FU,MSTO,5,10.0,67.7
5-FU,NCIH1650,0,0.0045,6.799999999999997
5-FU,NCIH1650,1,0.0045,-2.200000000000003
5-FU,NCIH1650,2,0.0045,-0.6999999999999886
5-FU,NCIH1650,3,0.0045,-0.5999999999999943
5-FU,NCIH1650,4,0.0045,-2.799999999999997
5-FU,NCIH1650,5,0.0045,-3.0999999999999943
5-FU,NCIH1650,0,0.014,-1.4000000000000057
5-FU,NCIH1650,1,0.014,-1.0
5-FU,NCIH1650,2,0.014,-0.4999999999999858
5-FU,NCIH1650,3,0.014,1.5999999999999943
5-FU,NCIH1650,4,0.014,5.900000000000006
5-FU,NCIH1650,5,0.014,0.7000000000000028
5-FU,NCIH1650,0,0.04,3.200000000000003
5-FU,NCIH1650,1,0.04,-8.299999999999997
5-FU,NCIH1650,2,0.04,1.2000000000000028
5-FU,NCIH1650,3,0.04,-13.999999999999986
5-FU,NCIH1650,4,0.04,-3.6999999999999886
5-FU,NCIH1650,5,0.04,0.7999999999999972
5-FU,NCIH1650,0,0.12,0.09999999999999432
5-FU,NCIH1650,1,0.12,-9.299999999999997
5-FU,NCIH1650,2,0.12,-1.4999999999999858
5-FU,NCIH1650,3,0.12,2.5
5-FU,NCIH1650,4,0.12,3.5
5-FU,NCIH1650,5,0.12,11.200000000000003
5-FU,NCIH1650,0,0.37,5.700000000000003
5-FU,NCIH1650,1,0.37,10.799999999999997
5-FU,NCIH1650,2,0.37,4.299999999999997
5-FU,NCIH1650,3,0.37,6.0
5-FU,NCIH1650,4,0.37,1.7999999999999972
5-FU,NCIH1650,5,0.37,19.599999999999994
5-FU,NCIH1650,0,1.1,4.299999999999997
5-FU,NCIH1650,1,1.1,11.900000000000006
5-FU,NCIH1650,2,1.1,-0.7999999999999972
5-FU,NCIH1650,3,1.1,18.700000000000003
5-FU,NCIH1650,4,1.1,6.699999999999989
5-FU,NCIH1650,5,1.1,7.799999999999997
5-FU,NCIH1650,0,3.4,16.200000000000003
5-FU,NCIH1650,1,3.4,29.900000000000006
5-FU,NCIH1650,2,3.4,15.799999999999997
5-FU,NCIH1650,3,3.4,27.400000000000006
5-FU,NCIH1650,4,3.4,16.5
5-FU,NCIH1650,5,3.4,21.299999999999997
5-FU,NCIH1650,0,10.0,24.299999999999997
5-FU,NCIH1650,1,10.0,28.099999999999994
5-FU,NCIH1650,2,10.0,27.0
5-FU,NCIH1650,3,10.0,41.2
5-FU,NCIH1650,4,10.0,32.400000000000006
5-FU,NCIH1650,5,10.0,36.6
5-FU,NCIH2122,0,0.0045,-6.800000000000011
5-FU,NCIH2122,1,0.0045,-3.0
5-FU,NCIH2122,2,0.0045,-2.499999999999986
5-FU,NCIH2122,3,0.0045,-10.700000000000003
5-FU,NCIH2122,4,0.0045,-9.099999999999994
5-FU,NCIH2122,5,0.0045,-7.400000000000006
5-FU,NCIH2122,0,0.014,-5.200000000000003
5-FU,NCIH2122,1,0.014,-1.4000000000000057
5-FU,NCIH2122,2,0.014,0.20000000000000284
5-FU,NCIH2122,3,0.014,-0.5999999999999943
5-FU,NCIH2122,4,0.014,8.899999999999991
5-FU,NCIH2122,5,0.014,5.1000000000000085
5-FU,NCIH2122,0,0.04,-13.199999999999989
5-FU,NCIH2122,1,0.04,0.9000000000000057
5-FU,NCIH2122,2,0.04,-5.0
5-FU,NCIH2122,3,0.04,-1.2000000000000028
5-FU,NCIH2122,4,0.04,1.0
5-FU,NCIH2122,5,0.04,-0.8999999999999915
5-FU,NCIH2122,0,0.12,0.29999999999999716
5-FU,NCIH2122,1,0.12,2.4000000000000057
5-FU,NCIH2122,2,0.12,3.200000000000003
5-FU,NCIH2122,3,0.12,7.799999999999997
5-FU,NCIH2122,4,0.12,12.400000000000006
5-FU,NCIH2122,5,0.12,10.299999999999997
5-FU,NCIH2122,0,0.37,34.8
5-FU,NCIH2122,1,0.37,32.8
5-FU,NCIH2122,2,0.37,43.89999999999999
5-FU,NCIH2122,3,0.37,46.0
5-FU,NCIH2122,4,0.37,38.6
5-FU,NCIH2122,5,0.37,42.50000000000001
5-FU,NCIH2122,0,1.1,63.4
5-FU,NCIH2122,1,1.1,63.0
5-FU,NCIH2122,2,1.1,66.0
5-FU,NCIH2122,3,1.1,70.3
5-FU,NCIH2122,4,1.1,61.4
5-FU,NCIH2122,5,1.1,71.3
5-FU,NCIH2122,0,3.4,79.4
5-FU,NCIH2122,1,3.4,79.8
5-FU,NCIH2122,2,3.4,81.2
5-FU,NCIH2122,3,3.4,82.7
5-FU,NCIH2122,4,3.4,79.8
5-FU,NCIH2122,5,3.4,82.9
5-FU,NCIH2122,0,10.0,83.7
5-FU,NCIH2122,1,10.0,85.4
5-FU,NCIH2122,2,10.0,82.8
5-FU,NCIH2122,3,10.0,84.9
5-FU,NCIH2122,4,10.0,84.6
5-FU,NCIH2122,5,10.0,85.5
5-FU,NCIH23,0,0.0045,14.5
5-FU,NCIH23,1,0.0045,-10.800000000000011
5-FU,NCIH23,2,0.0045,-11.000000000000014
5-FU,NCIH23,3,0.0045,-2.0
5-FU,NCIH23,4,0.0045,1.0999999999999943
5-FU,NCIH23,5,0.0045,-12.000000000000014
5-FU,NCIH23,0,0.014,4.299999999999997
5-FU,NCIH23,1,0.014,3.6000000000000085
5-FU,NCIH23,2,0.014,-6.59999999999998
5-FU,NCIH23,3,0.014,0.7999999999999972
5-FU,NCIH23,4,0.014,-13.099999999999994
5-FU,NCIH23,5,0.014,-8.299999999999997
5-FU,NCIH23,0,0.04,10.5
5-FU,NCIH23,1,0.04,8.700000000000003
5-FU,NCIH23,2,0.04,-10.400000000000006
5-FU,NCIH23,3,0.04,10.400000000000006
5-FU,NCIH23,4,0.04,-5.400000000000006
5-FU,NCIH23,5,0.04,-0.7999999999999972
5-FU,NCIH23,0,0.12,-5.400000000000006
5-FU,NCIH23,1,0.12,-8.700000000000003
5-FU,NCIH23,2,0.12,-3.299999999999997
5-FU,NCIH23,3,0.12,11.700000000000003
5-FU,NCIH23,4,0.12,1.5
5-FU,NCIH23,5,0.12,-3.299999999999997
5-FU,NCIH23,0,0.37,6.8999999999999915
5-FU,NCIH23,1,0.37,12.400000000000006
5-FU,NCIH23,2,0.37,21.700000000000003
5-FU,NCIH23,3,0.37,20.400000000000006
5-FU,NCIH23,4,0.37,9.700000000000003
5-FU,NCIH23,5,0.37,2.200000000000003
5-FU,NCIH23,0,1.1,11.299999999999997
5-FU,NCIH23,1,1.1,20.700000000000003
5-FU,NCIH23,2,1.1,15.799999999999997
5-FU,NCIH23,3,1.1,27.099999999999994
5-FU,NCIH23,4,1.1,13.5
5-FU,NCIH23,5,1.1,26.900000000000006
5-FU,NCIH23,0,3.4,31.900000000000006
5-FU,NCIH23,1,3.4,39.4
5-FU,NCIH23,2,3.4,32.400000000000006
5-FU,NCIH23,3,3.4,46.3
5-FU,NCIH23,4,3.4,48.1
5-FU,NCIH23,5,3.4,40.900000000000006
5-FU,NCIH23,0,10.0,53.199999999999996
5-FU,NCIH23,1,10.0,51.1
5-FU,NCIH23,2,10.0,60.199999999999996
5-FU,NCIH23,3,10.0,63.7
5-FU,NCIH23,4,10.0,55.4
5-FU,NCIH23,5,10.0,58.900000000000006
5-FU,NCIH460,0,0.0045,14.799999999999997
5-FU,NCIH460,1,0.0045,18.5
5-FU,NCIH460,2,0.0045,5.5
5-FU,NCIH460,3,0.0045,4.700000000000003
5-FU,NCIH460,4,0.0045,9.099999999999994
5-FU,NCIH460,5,0.0045,14.299999999999997
5-FU,NCIH460,0,0.014,8.5
5-FU,NCIH460,1,0.014,16.299999999999997
5-FU,NCIH460,2,0.014,1.2000000000000028
5-FU,NCIH460,3,0.014,-2.6000000000000085
5-FU,NCIH460,4,0.014,-3.799999999999997
5-FU,NCIH460,5,0.014,5.700000000000003
5-FU,NCIH460,0,0.04,14.200000000000003
5-FU,NCIH460,1,0.04,12.900000000000006
5-FU,NCIH460,2,0.04,8.5
5-FU,NCIH460,3,0.04,12.099999999999994
5-FU,NCIH460,4,0.04,8.399999999999991
5-FU,NCIH460,5,0.04,6.599999999999994
5-FU,NCIH460,0,0.12,4.299999999999997
5-FU,NCIH460,1,0.12,13.299999999999997
5-FU,NCIH460,2,0.12,11.200000000000003
5-FU,NCIH460,3,0.12,2.6000000000000085
5-FU,NCIH460,4,0.12,-2.0
5-FU,NCIH460,5,0.12,-4.400000000000006
5-FU,NCIH460,0,0.37,-1.7999999999999972
5-FU,NCIH460,1,0.37,-5.099999999999994
5-FU,NCIH460,2,0.37,7.599999999999994
5-FU,NCIH460,3,0.37,5.300000000000011
5-FU,NCIH460,4,0.37,16.5
5-FU,NCIH460,5,0.37,16.099999999999994
5-FU,NCIH460,0,1.1,9.0
5-FU,NCIH460,1,1.1,12.900000000000006
5-FU,NCIH460,2,1.1,12.099999999999994
5-FU,NCIH460,3,1.1,11.0
5-FU,NCIH460,4,1.1,12.599999999999994
5-FU,NCIH460,5,1.1,10.5
5-FU,NCIH460,0,3.4,53.5
5-FU,NCIH460,1,3.4,53.599999999999994
5-FU,NCIH460,2,3.4,55.4
5-FU,NCIH460,3,3.4,56.4
5-FU,NCIH460,4,3.4,51.9
5-FU,NCIH460,5,3.4,55.0
5-FU,NCIH460,0,10.0,61.3
5-FU,NCIH460,1,10.0,64.6
5-FU,NCIH460,2,10.0,65.4
5-FU,NCIH460,3,10.0,69.9
5-FU,NCIH460,4,10.0,63.1
5-FU,NCIH460,5,10.0,64.4
5-FU,NCIH520,0,0.0045,-4.099999999999994
5-FU,NCIH520,1,0.0045,-5.800000000000011
5-FU,NCIH520,2,0.0045,-31.19999999999999
5-FU,NCIH520,3,0.0045,-9.200000000000003
5-FU,NCIH520,4,0.0045,-10.600000000000009
5-FU,NCIH520,5,0.0045,24.700000000000003
5-FU,NCIH520,0,0.014,11.5
5-FU,NCIH520,1,0.014,-0.6999999999999886
5-FU,NCIH520,2,0.014,-11.800000000000011
5-FU,NCIH520,3,0.014,6.799999999999997
5-FU,NCIH520,4,0.014,7.699999999999989
5-FU,NCIH520,5,0.014,7.5
5-FU,NCIH520,0,0.04,18.799999999999997
5-FU,NCIH520,1,0.04,0.7000000000000028
5-FU,NCIH520,2,0.04,-26.099999999999994
5-FU,NCIH520,3,0.04,26.900000000000006
5-FU,NCIH520,4,0.04,-2.799999999999997
5-FU,NCIH520,5,0.04,0.09999999999999432
5-FU,NCIH520,0,0.12,3.1000000000000085
5-FU,NCIH520,1,0.12,9.0
5-FU,NCIH520,2,0.12,-11.900000000000006
5-FU,NCIH520,3,0.12,10.299999999999997
5-FU,NCIH520,4,0.12,8.599999999999994
5-FU,NCIH520,5,0.12,-0.7999999999999972
5-FU,NCIH520,0,0.37,-4.90000000000002
5-FU,NCIH520,1,0.37,11.5
5-FU,NCIH520,2,0.37,-3.6000000000000085
5-FU,NCIH520,3,0.37,8.899999999999991
5-FU,NCIH520,4,0.37,8.0
5-FU,NCIH520,5,0.37,15.299999999999997
5-FU,NCIH520,0,1.1,40.79999999999999
5-FU,NCIH520,1,1.1,33.3
5-FU,NCIH520,2,1.1,26.5
5-FU,NCIH520,3,1.1,25.799999999999997
5-FU,NCIH520,4,1.1,10.5
5-FU,NCIH520,5,1.1,17.200000000000003
5-FU,NCIH520,0,3.4,52.800000000000004
5-FU,NCIH520,1,3.4,49.8
5-FU,NCIH520,2,3.4,45.49999999999999
5-FU,NCIH520,3,3.4,53.5
5-FU,NCIH520,4,3.4,58.6
5-FU,NCIH520,5,3.4,52.900000000000006
5-FU,NCIH520,0,10.0,52.7
5-FU,NCIH520,1,10.0,57.2
5-FU,NCIH520,2,10.0,65.2
5-FU,NCIH520,3,10.0,67.3
5-FU,NCIH520,4,10.0,60.3
5-FU,NCIH520,5,10.0,61.0
5-FU,OCUBM,0,0.0045,9.399999999999991
5-FU,OCUBM,1,0.0045,9.399999999999991
5-FU,OCUBM,2,0.0045,-7.5
5-FU,OCUBM,3,0.0045,-6.299999999999997
5-FU,OCUBM,4,0.0045,-16.10000000000001
5-FU,OCUBM,5,0.0045,7.199999999999989
5-FU,OCUBM,0,0.014,10.700000000000003
5-FU,OCUBM,1,0.014,4.5
5-FU,OCUBM,2,0.014,-2.4000000000000057
5-FU,OCUBM,3,0.014,21.700000000000003
5-FU,OCUBM,4,0.014,-5.200000000000003
5-FU,OCUBM,5,0.014,5.5
5-FU,OCUBM,0,0.04,7.799999999999997
5-FU,OCUBM,1,0.04,5.900000000000006
5-FU,OCUBM,2,0.04,13.299999999999997
5-FU,OCUBM,3,0.04,-7.400000000000006
5-FU,OCUBM,4,0.04,-0.4999999999999858
5-FU,OCUBM,5,0.04,5.5
5-FU,OCUBM,0,0.12,7.799999999999997
5-FU,OCUBM,1,0.12,4.400000000000006
5-FU,OCUBM,2,0.12,-1.5999999999999943
5-FU,OCUBM,3,0.12,14.900000000000006
5-FU,OCUBM,4,0.12,5.800000000000011
5-FU,OCUBM,5,0.12,-8.0
5-FU,OCUBM,0,0.37,-12.5
5-FU,OCUBM,1,0.37,-14.599999999999994
5-FU,OCUBM,2,0.37,-10.700000000000003
5-FU,OCUBM,3,0.37,10.5
5-FU,OCUBM,4,0.37,9.5
5-FU,OCUBM,5,0.37,6.3999999999999915
5-FU,OCUBM,0,1.1,-4.0
5-FU,OCUBM,1,1.1,10.900000000000006
5-FU,OCUBM,2,1.1,7.299999999999997
5-FU,OCUBM,3,1.1,11.700000000000003
5-FU,OCUBM,4,1.1,26.099999999999994
5-FU,OCUBM,5,1.1,23.099999999999994
5-FU,OCUBM,0,3.4,15.200000000000003
5-FU,OCUBM,1,3.4,28.400000000000006
5-FU,OCUBM,2,3.4,21.0
5-FU,OCUBM,3,3.4,24.799999999999997
5-FU,OCUBM,4,3.4,37.0
5-FU,OCUBM,5,3.4,34.400000000000006
5-FU,OCUBM,0,10.0,34.8
5-FU,OCUBM,1,10.0,35.400000000000006
5-FU,OCUBM,2,10.0,39.1
5-FU,OCUBM,3,10.0,38.4
5-FU,OCUBM,4,10.0,44.8
5-FU,OCUBM,5,10.0,41.7
5-FU,OV90,0,0.0045,17.5
5-FU,OV90,1,0.0045,9.700000000000003
5-FU,OV90,2,0.0045,-7.59999999999998
5-FU,OV90,3,0.0045,-1.299999999999983
5-FU,OV90,4,0.0045,17.799999999999997
5-FU,OV90,5,0.0045,25.200000000000003
5-FU,OV90,0,0.014,10.0
5-FU,OV90,1,0.014,11.299999999999997
5-FU,OV90,2,0.014,10.799999999999997
5-FU,OV90,3,0.014,-1.0
5-FU,OV90,4,0.014,3.0
5-FU,OV90,5,0.014,-12.999999999999986
5-FU,OV90,0,0.04,13.0
5-FU,OV90,1,0.04,6.299999999999997
5-FU,OV90,2,0.04,8.399999999999991
5-FU,OV90,3,0.04,5.5
5-FU,OV90,4,0.04,11.599999999999994
5-FU,OV90,5,0.04,-5.200000000000003
5-FU,OV90,0,0.12,10.400000000000006
5-FU,OV90,1,0.12,1.7000000000000028
5-FU,OV90,2,0.12,8.799999999999997
5-FU,OV90,3,0.12,3.299999999999997
5-FU,OV90,4,0.12,6.299999999999997
5-FU,OV90,5,0.12,4.5
5-FU,OV90,0,0.37,-8.899999999999991
5-FU,OV90,1,0.37,6.0
5-FU,OV90,2,0.37,6.1000000000000085
5-FU,OV90,3,0.37,1.5
5-FU,OV90,4,0.37,-0.29999999999998295
5-FU,OV90,5,0.37,11.900000000000006
5-FU,OV90,0,1.1,12.799999999999997
5-FU,OV90,1,1.1,9.099999999999994
5-FU,OV90,2,1.1,5.200000000000003
5-FU,OV90,3,1.1,0.4000000000000057
5-FU,OV90,4,1.1,2.700000000000003
5-FU,OV90,5,1.1,0.9000000000000057
5-FU,OV90,0,3.4,-7.299999999999997
5-FU,OV90,1,3.4,-1.299999999999983
5-FU,OV90,2,3.4,13.0
5-FU,OV90,3,3.4,19.700000000000003
5-FU,OV90,4,3.4,6.3999999999999915
5-FU,OV90,5,3.4,9.899999999999991
5-FU,OV90,0,10.0,16.099999999999994
5-FU,OV90,1,10.0,21.5
5-FU,OV90,2,10.0,20.400000000000006
5-FU,OV90,3,10.0,21.799999999999997
5-FU,OV90,4,10.0,18.700000000000003
5-FU,OV90,5,10.0,13.900000000000006
5-FU,OVCAR3,0,0.0045,0.7999999999999972
5-FU,OVCAR3,1,0.0045,-2.6999999999999886
5-FU,OVCAR3,2,0.0045,-16.5
5-FU,OVCAR3,3,0.0045,0.5999999999999943
5-FU,OVCAR3,4,0.0045,-16.19999999999999
5-FU,OVCAR3,5,0.0045,-6.200000000000003
5-FU,OVCAR3,0,0.014,-0.6999999999999886
5-FU,OVCAR3,1,0.014,4.700000000000003
5-FU,OVCAR3,2,0.014,8.899999999999991
5-FU,OVCAR3,3,0.014,3.5
5-FU,OVCAR3,4,0.014,3.1000000000000085
5-FU,OVCAR3,5,0.014,-11.000000000000014
5-FU,OVCAR3,0,0.04,-4.099999999999994
5-FU,OVCAR3,1,0.04,-5.800000000000011
5-FU,OVCAR3,2,0.04,-12.599999999999994
5-FU,OVCAR3,3,0.04,-3.299999999999997
5-FU,OVCAR3,4,0.04,-4.5
5-FU,OVCAR3,5,0.04,-3.0999999999999943
5-FU,OVCAR3,0,0.12,11.200000000000003
5-FU,OVCAR3,1,0.12,7.0
5-FU,OVCAR3,2,0.12,-7.400000000000006
5-FU,OVCAR3,3,0.12,0.09999999999999432
5-FU,OVCAR3,4,0.12,9.799999999999997
5-FU,OVCAR3,5,0.12,-6.59999999999998
5-FU,OVCAR3,0,0.37,12.700000000000003
5-FU,OVCAR3,1,0.37,12.700000000000003
5-FU,OVCAR3,2,0.37,14.0
5-FU,OVCAR3,3,0.37,5.900000000000006
5-FU,OVCAR3,4,0.37,18.799999999999997
5-FU,OVCAR3,5,0.37,22.400000000000006
5-FU,OVCAR3,0,1.1,34.0
5-FU,OVCAR3,1,1.1,32.2
5-FU,OVCAR3,2,1.1,26.299999999999997
5-FU,OVCAR3,3,1.1,29.900000000000006
5-FU,OVCAR3,4,1.1,28.900000000000006
5-FU,OVCAR3,5,1.1,19.099999999999994
5-FU,OVCAR3,0,3.4,43.2
5-FU,OVCAR3,1,3.4,43.00000000000001
5-FU,OVCAR3,2,3.4,32.599999999999994
5-FU,OVCAR3,3,3.4,40.300000000000004
5-FU,OVCAR3,4,3.4,31.599999999999994
5-FU,OVCAR3,5,3.4,38.7
5-FU,OVCAR3,0,10.0,35.8
5-FU,OVCAR3,1,10.0,41.400000000000006
5-FU,OVCAR3,2,10.0,48.3
5-FU,OVCAR3,3,10.0,45.4
5-FU,OVCAR3,4,10.0,42.8
5-FU,OVCAR3,5,10.0,44.99999999999999
5-FU,PA1,0,0.0045,20.599999999999994
