Compound,Channel,Experiment,Dose,Response
5-FU,LNCAP,3,3.4,0.36700000000000005
5-FU,LNCAP,4,3.4,0.565
5-FU,LNCAP,5,3.4,0.573
5-FU,LNCAP,0,10.0,0.198
5-FU,LNCAP,1,10.0,0.248
5-FU,LNCAP,2,10.0,0.395
5-FU,LNCAP,3,10.0,0.295
5-FU,LNCAP,4,10.0,0.48200000000000004
5-FU,LNCAP,5,10.0,0.262
5-FU,LOVO,0,0.0045,0.8029999999999999
5-FU,LOVO,1,0.0045,0.9420000000000001
5-FU,LOVO,2,0.0045,0.907
5-FU,LOVO,3,0.0045,1.0979999999999999
5-FU,LOVO,4,0.0045,0.9279999999999999
5-FU,LOVO,5,0.0045,1.095
5-FU,LOVO,0,0.013999999999999999,0.861
5-FU,LOVO,1,0.013999999999999999,1.102
5-FU,LOVO,2,0.013999999999999999,0.958
5-FU,LOVO,3,0.013999999999999999,0.8740000000000001
5-FU,LOVO,4,0.013999999999999999,0.9109999999999999
5-FU,LOVO,5,0.013999999999999999,0.7929999999999999
5-FU,LOVO,0,0.04,1.023
5-FU,LOVO,1,0.04,0.855
5-FU,LOVO,2,0.04,0.981
5-FU,LOVO,3,0.04,0.991
5-FU,LOVO,4,0.04,1.0979999999999999
5-FU,LOVO,5,0.04,1.139
5-FU,LOVO,0,0.12,1.015
5-FU,LOVO,1,0.12,1.2570000000000001
5-FU,LOVO,2,0.12,1.085
5-FU,LOVO,3,0.12,1.005
5-FU,LOVO,4,0.12,0.705
5-FU,LOVO,5,0.12,1.19
5-FU,LOVO,0,0.37,0.8420000000000001
5-FU,LOVO,1,0.37,1.216
5-FU,LOVO,2,0.37,0.7879999999999999
5-FU,LOVO,3,0.37,0.856
5-FU,LOVO,4,0.37,0.9329999999999999
5-FU,LOVO,5,0.37,1.182
5-FU,LOVO,0,1.1,0.644
5-FU,LOVO,1,1.1,1.183
5-FU,LOVO,2,1.1,0.99
5-FU,LOVO,3,1.1,1.215
5-FU,LOVO,4,1.1,0.9470000000000001
5-FU,LOVO,5,1.1,0.762
5-FU,LOVO,0,3.4,0.674
5-FU,LOVO,1,3.4,0.54
5-FU,LOVO,2,3.4,0.8440000000000001
5-FU,LOVO,3,3.4,0.557
5-FU,LOVO,4,3.4,0.845
5-FU,LOVO,5,3.4,0.875
5-FU,LOVO,0,10.0,0.45399999999999996
5-FU,LOVO,1,10.0,0.47100000000000003
5-FU,LOVO,2,10.0,0.384
5-FU,LOVO,3,10.0,0.289
5-FU,LOVO,4,10.0,0.37
5-FU,LOVO,5,10.0,0.529
5-FU,MDAMB436,0,0.0045,0.978
5-FU,MDAMB436,1,0.0045,0.951
5-FU,MDAMB436,2,0.0045,1.025
5-FU,MDAMB436,3,0.0045,0.9420000000000001
5-FU,MDAMB436,4,0.0045,1.094
5-FU,MDAMB436,5,0.0045,1.187
5-FU,MDAMB436,0,0.013999999999999999,0.983
5-FU,MDAMB436,1,0.013999999999999999,0.995
5-FU,MDAMB436,2,0.013999999999999999,0.857
5-FU,MDAMB436,3,0.013999999999999999,0.9059999999999999
5-FU,MDAMB436,4,0.013999999999999999,1.047
5-FU,MDAMB436,5,0.013999999999999999,1.115
5-FU,MDAMB436,0,0.04,1.025
5-FU,MDAMB436,1,0.04,1.0
5-FU,MDAMB436,2,0.04,0.9740000000000001
5-FU,MDAMB436,3,0.04,1.069
5-FU,MDAMB436,4,0.04,1.11
5-FU,MDAMB436,5,0.04,1.0090000000000001
5-FU,MDAMB436,0,0.12,1.09
5-FU,MDAMB436,1,0.12,0.9440000000000001
5-FU,MDAMB436,2,0.12,0.784
5-FU,MDAMB436,3,0.12,0.77
5-FU,MDAMB436,4,0.12,1.056
5-FU,MDAMB436,5,0.12,1.032
5-FU,MDAMB436,0,0.37,0.943
5-FU,MDAMB436,1,0.37,0.987
5-FU,MDAMB436,2,0.37,0.9470000000000001
5-FU,MDAMB436,3,0.37,0.8909999999999999
5-FU,MDAMB436,4,0.37,0.799
5-FU,MDAMB436,5,0.37,0.802
5-FU,MDAMB436,0,1.1,0.823
5-FU,MDAMB436,1,1.1,0.731
5-FU,MDAMB436,2,1.1,0.773
5-FU,MDAMB436,3,1.1,0.727
5-FU,MDAMB436,4,1.1,0.769
5-FU,MDAMB436,5,1.1,0.7959999999999999
5-FU,MDAMB436,0,3.4,0.655
5-FU,MDAMB436,1,3.4,0.603
5-FU,MDAMB436,2,3.4,0.653
5-FU,MDAMB436,3,3.4,0.621
5-FU,MDAMB436,4,3.4,0.565
5-FU,MDAMB436,5,3.4,0.579
5-FU,MDAMB436,0,10.0,0.57
5-FU,MDAMB436,1,10.0,0.575
5-FU,MDAMB436,2,10.0,0.574
5-FU,MDAMB436,3,10.0,0.562
5-FU,MDAMB436,4,10.0,0.513
5-FU,MDAMB436,5,10.0,0.519
5-FU,MSTO,0,0.0045,0.706
5-FU,MSTO,1,0.0045,0.885
5-FU,MSTO,2,0.0045,0.742
5-FU,MSTO,3,0.0045,1.112
5-FU,MSTO,4,0.0045,1.01
5-FU,MSTO,5,0.0045,1.252
5-FU,MSTO,0,0.013999999999999999,0.687
5-FU,MSTO,1,0.013999999999999999,0.7440000000000001
5-FU,MSTO,2,0.013999999999999999,0.574
5-FU,MSTO,3,0.013999999999999999,0.8390000000000001
5-FU,MSTO,4,0.013999999999999999,0.946
5-FU,MSTO,5,0.013999999999999999,1.2309999999999999
5-FU,MSTO,0,0.04,0.652
5-FU,MSTO,1,0.04,0.727
5-FU,MSTO,2,0.04,0.977
5-FU,MSTO,3,0.04,0.674
5-FU,MSTO,4,0.04,0.8809999999999999
5-FU,MSTO,5,0.04,1.124
5-FU,MSTO,0,0.12,0.659
5-FU,MSTO,1,0.12,0.7120000000000001
5-FU,MSTO,2,0.12,0.608
5-FU,MSTO,3,0.12,0.772
5-FU,MSTO,4,0.12,1.0390000000000001
5-FU,MSTO,5,0.12,1.42
5-FU,MSTO,0,0.37,0.978
5-FU,MSTO,1,0.37,1.2309999999999999
5-FU,MSTO,2,0.37,1.052
5-FU,MSTO,3,0.37,1.3019999999999998
5-FU,MSTO,4,0.37,1.1
5-FU,MSTO,5,0.37,0.976
5-FU,MSTO,0,1.1,0.986
5-FU,MSTO,1,1.1,1.056
5-FU,MSTO,2,1.1,0.894
5-FU,MSTO,3,1.1,0.183
5-FU,MSTO,4,1.1,0.77
5-FU,MSTO,5,1.1,0.867
5-FU,MSTO,0,3.4,0.424
5-FU,MSTO,1,3.4,0.821
5-FU,MSTO,2,3.4,0.5329999999999999
5-FU,MSTO,3,3.4,0.48100000000000004
5-FU,MSTO,4,3.4,0.6509999999999999
5-FU,MSTO,5,3.4,0.741
5-FU,MSTO,0,10.0,0.235
5-FU,MSTO,1,10.0,0.248
5-FU,MSTO,2,10.0,0.282
5-FU,MSTO,3,10.0,0.29100000000000004
5-FU,MSTO,4,10.0,0.285
5-FU,MSTO,5,10.0,0.32299999999999995
5-FU,NCIH1650,0,0.0045,0.932
5-FU,NCIH1650,1,0.0045,1.022
5-FU,NCIH1650,2,0.0045,1.0070000000000001
5-FU,NCIH1650,3,0.0045,1.006
5-FU,NCIH1650,4,0.0045,1.028
5-FU,NCIH1650,5,0.0045,1.031
5-FU,NCIH1650,0,0.013999999999999999,1.014
5-FU,NCIH1650,1,0.013999999999999999,1.01
5-FU,NCIH1650,2,0.013999999999999999,1.005
5-FU,NCIH1650,3,0.013999999999999999,0.9840000000000001
5-FU,NCIH1650,4,0.013999999999999999,0.941
5-FU,NCIH1650,5,0.013999999999999999,0.993
5-FU,NCIH1650,0,0.04,0.968
5-FU,NCIH1650,1,0.04,1.083
5-FU,NCIH1650,2,0.04,0.988
5-FU,NCIH1650,3,0.04,1.14
5-FU,NCIH1650,4,0.04,1.037
5-FU,NCIH1650,5,0.04,0.992
5-FU,NCIH1650,0,0.12,0.9990000000000001
5-FU,NCIH1650,1,0.12,1.093
5-FU,NCIH1650,2,0.12,1.015
5-FU,NCIH1650,3,0.12,0.975
5-FU,NCIH1650,4,0.12,0.965
5-FU,NCIH1650,5,0.12,0.888
5-FU,NCIH1650,0,0.37,0.943
5-FU,NCIH1650,1,0.37,0.892
5-FU,NCIH1650,2,0.37,0.9570000000000001
5-FU,NCIH1650,3,0.37,0.94
5-FU,NCIH1650,4,0.37,0.982
5-FU,NCIH1650,5,0.37,0.804
5-FU,NCIH1650,0,1.1,0.9570000000000001
5-FU,NCIH1650,1,1.1,0.8809999999999999
5-FU,NCIH1650,2,1.1,1.008
5-FU,NCIH1650,3,1.1,0.813
5-FU,NCIH1650,4,1.1,0.9329999999999999
5-FU,NCIH1650,5,1.1,0.922
5-FU,NCIH1650,0,3.4,0.838
5-FU,NCIH1650,1,3.4,0.701
5-FU,NCIH1650,2,3.4,0.8420000000000001
5-FU,NCIH1650,3,3.4,0.726
5-FU,NCIH1650,4,3.4,0.835
5-FU,NCIH1650,5,3.4,0.787
5-FU,NCIH1650,0,10.0,0.757
5-FU,NCIH1650,1,10.0,0.7190000000000001
5-FU,NCIH1650,2,10.0,0.73
5-FU,NCIH1650,3,10.0,0.588
5-FU,NCIH1650,4,10.0,0.6759999999999999
5-FU,NCIH1650,5,10.0,0.634
5-FU,NCIH2122,0,0.0045,1.068
5-FU,NCIH2122,1,0.0045,1.03
5-FU,NCIH2122,2,0.0045,1.025
5-FU,NCIH2122,3,0.0045,1.107
5-FU,NCIH2122,4,0.0045,1.091
5-FU,NCIH2122,5,0.0045,1.074
5-FU,NCIH2122,0,0.013999999999999999,1.052
5-FU,NCIH2122,1,0.013999999999999999,1.014
5-FU,NCIH2122,2,0.013999999999999999,0.998
5-FU,NCIH2122,3,0.013999999999999999,1.006
5-FU,NCIH2122,4,0.013999999999999999,0.9109999999999999
5-FU,NCIH2122,5,0.013999999999999999,0.9490000000000001
5-FU,NCIH2122,0,0.04,1.1320000000000001
5-FU,NCIH2122,1,0.04,0.991
5-FU,NCIH2122,2,0.04,1.05
5-FU,NCIH2122,3,0.04,1.012
5-FU,NCIH2122,4,0.04,0.99
5-FU,NCIH2122,5,0.04,1.0090000000000001
5-FU,NCIH2122,0,0.12,0.997
5-FU,NCIH2122,1,0.12,0.976
5-FU,NCIH2122,2,0.12,0.968
5-FU,NCIH2122,3,0.12,0.922
5-FU,NCIH2122,4,0.12,0.8759999999999999
5-FU,NCIH2122,5,0.12,0.897
5-FU,NCIH2122,0,0.37,0.652
5-FU,NCIH2122,1,0.37,0.672
5-FU,NCIH2122,2,0.37,0.561
5-FU,NCIH2122,3,0.37,0.54
5-FU,NCIH2122,4,0.37,0.614
5-FU,NCIH2122,5,0.37,0.575
5-FU,NCIH2122,0,1.1,0.366
5-FU,NCIH2122,1,1.1,0.37
5-FU,NCIH2122,2,1.1,0.34
5-FU,NCIH2122,3,1.1,0.297
5-FU,NCIH2122,4,1.1,0.386
5-FU,NCIH2122,5,1.1,0.287
5-FU,NCIH2122,0,3.4,0.20600000000000002
5-FU,NCIH2122,1,3.4,0.20199999999999999
5-FU,NCIH2122,2,3.4,0.188
5-FU,NCIH2122,3,3.4,0.17300000000000001
5-FU,NCIH2122,4,3.4,0.20199999999999999
5-FU,NCIH2122,5,3.4,0.171
5-FU,NCIH2122,0,10.0,0.163
5-FU,NCIH2122,1,10.0,0.146
5-FU,NCIH2122,2,10.0,0.172
5-FU,NCIH2122,3,10.0,0.151
5-FU,NCIH2122,4,10.0,0.154
5-FU,NCIH2122,5,10.0,0.145
5-FU,NCIH23,0,0.0045,0.855
5-FU,NCIH23,1,0.0045,1.1079999999999999
5-FU,NCIH23,2,0.0045,1.11
5-FU,NCIH23,3,0.0045,1.02
5-FU,NCIH23,4,0.0045,0.9890000000000001
5-FU,NCIH23,5,0.0045,1.12
5-FU,NCIH23,0,0.013999999999999999,0.9570000000000001
5-FU,NCIH23,1,0.013999999999999999,0.9640000000000001
5-FU,NCIH23,2,0.013999999999999999,1.0659999999999998
5-FU,NCIH23,3,0.013999999999999999,0.992
5-FU,NCIH23,4,0.013999999999999999,1.131
5-FU,NCIH23,5,0.013999999999999999,1.083
5-FU,NCIH23,0,0.04,0.895
5-FU,NCIH23,1,0.04,0.9129999999999999
5-FU,NCIH23,2,0.04,1.104
5-FU,NCIH23,3,0.04,0.8959999999999999
5-FU,NCIH23,4,0.04,1.054
5-FU,NCIH23,5,0.04,1.008
5-FU,NCIH23,0,0.12,1.054
5-FU,NCIH23,1,0.12,1.087
5-FU,NCIH23,2,0.12,1.033
5-FU,NCIH23,3,0.12,0.883
5-FU,NCIH23,4,0.12,0.985
5-FU,NCIH23,5,0.12,1.033
5-FU,NCIH23,0,0.37,0.9309999999999999
5-FU,NCIH23,1,0.37,0.8759999999999999
5-FU,NCIH23,2,0.37,0.7829999999999999
5-FU,NCIH23,3,0.37,0.7959999999999999
5-FU,NCIH23,4,0.37,0.903
5-FU,NCIH23,5,0.37,0.978
5-FU,NCIH23,0,1.1,0.887
5-FU,NCIH23,1,1.1,0.7929999999999999
5-FU,NCIH23,2,1.1,0.8420000000000001
5-FU,NCIH23,3,1.1,0.7290000000000001
5-FU,NCIH23,4,1.1,0.865
5-FU,NCIH23,5,1.1,0.731
5-FU,NCIH23,0,3.4,0.6809999999999999
5-FU,NCIH23,1,3.4,0.606
5-FU,NCIH23,2,3.4,0.6759999999999999
5-FU,NCIH23,3,3.4,0.537
5-FU,NCIH23,4,3.4,0.519
5-FU,NCIH23,5,3.4,0.591
5-FU,NCIH23,0,10.0,0.46799999999999997
5-FU,NCIH23,1,10.0,0.489
5-FU,NCIH23,2,10.0,0.39799999999999996
5-FU,NCIH23,3,10.0,0.363
5-FU,NCIH23,4,10.0,0.446
5-FU,NCIH23,5,10.0,0.41100000000000003
5-FU,NCIH460,0,0.0045,0.852
5-FU,NCIH460,1,0.0045,0.815
5-FU,NCIH460,2,0.0045,0.945
5-FU,NCIH460,3,0.0045,0.953
5-FU,NCIH460,4,0.0045,0.909
5-FU,NCIH460,5,0.0045,0.857
5-FU,NCIH460,0,0.013999999999999999,0.915
5-FU,NCIH460,1,0.013999999999999999,0.8370000000000001
5-FU,NCIH460,2,0.013999999999999999,0.988
5-FU,NCIH460,3,0.013999999999999999,1.026
5-FU,NCIH460,4,0.013999999999999999,1.038
5-FU,NCIH460,5,0.013999999999999999,0.943
5-FU,NCIH460,0,0.04,0.858
5-FU,NCIH460,1,0.04,0.871
5-FU,NCIH460,2,0.04,0.915
5-FU,NCIH460,3,0.04,0.879
5-FU,NCIH460,4,0.04,0.9159999999999999
5-FU,NCIH460,5,0.04,0.934
5-FU,NCIH460,0,0.12,0.9570000000000001
5-FU,NCIH460,1,0.12,0.867
5-FU,NCIH460,2,0.12,0.888
5-FU,NCIH460,3,0.12,0.9740000000000001
5-FU,NCIH460,4,0.12,1.02
5-FU,NCIH460,5,0.12,1.044
5-FU,NCIH460,0,0.37,1.018
5-FU,NCIH460,1,0.37,1.051
5-FU,NCIH460,2,0.37,0.924
5-FU,NCIH460,3,0.37,0.9470000000000001
5-FU,NCIH460,4,0.37,0.835
5-FU,NCIH460,5,0.37,0.8390000000000001
5-FU,NCIH460,0,1.1,0.91
5-FU,NCIH460,1,1.1,0.871
5-FU,NCIH460,2,1.1,0.879
5-FU,NCIH460,3,1.1,0.89
5-FU,NCIH460,4,1.1,0.8740000000000001
5-FU,NCIH460,5,1.1,0.895
5-FU,NCIH460,0,3.4,0.465
5-FU,NCIH460,1,3.4,0.46399999999999997
5-FU,NCIH460,2,3.4,0.446
5-FU,NCIH460,3,3.4,0.436
5-FU,NCIH460,4,3.4,0.48100000000000004
5-FU,NCIH460,5,3.4,0.45
5-FU,NCIH460,0,10.0,0.387
5-FU,NCIH460,1,10.0,0.354
5-FU,NCIH460,2,10.0,0.34600000000000003
5-FU,NCIH460,3,10.0,0.301
5-FU,NCIH460,4,10.0,0.369
5-FU,NCIH460,5,10.0,0.35600000000000004
5-FU,NCIH520,0,0.0045,1.041
5-FU,NCIH520,1,0.0045,1.058
5-FU,NCIH520,2,0.0045,1.3119999999999998
5-FU,NCIH520,3,0.0045,1.092
5-FU,NCIH520,4,0.0045,1.1059999999999999
5-FU,NCIH520,5,0.0045,0.753
5-FU,NCIH520,0,0.013999999999999999,0.885
5-FU,NCIH520,1,0.013999999999999999,1.0070000000000001
5-FU,NCIH520,2,0.013999999999999999,1.1179999999999999
5-FU,NCIH520,3,0.013999999999999999,0.932
5-FU,NCIH520,4,0.013999999999999999,0.9229999999999999
5-FU,NCIH520,5,0.013999999999999999,0.925
5-FU,NCIH520,0,0.04,0.812
5-FU,NCIH520,1,0.04,0.993
5-FU,NCIH520,2,0.04,1.261
5-FU,NCIH520,3,0.04,0.731
5-FU,NCIH520,4,0.04,1.028
5-FU,NCIH520,5,0.04,0.9990000000000001
5-FU,NCIH520,0,0.12,0.9690000000000001
5-FU,NCIH520,1,0.12,0.91
5-FU,NCIH520,2,0.12,1.119
5-FU,NCIH520,3,0.12,0.897
5-FU,NCIH520,4,0.12,0.914
5-FU,NCIH520,5,0.12,1.008
5-FU,NCIH520,0,0.37,1.0490000000000002
5-FU,NCIH520,1,0.37,0.885
5-FU,NCIH520,2,0.37,1.036
5-FU,NCIH520,3,0.37,0.9109999999999999
5-FU,NCIH520,4,0.37,0.92
5-FU,NCIH520,5,0.37,0.847
5-FU,NCIH520,0,1.1,0.5920000000000001
5-FU,NCIH520,1,1.1,0.667
5-FU,NCIH520,2,1.1,0.735
5-FU,NCIH520,3,1.1,0.742
5-FU,NCIH520,4,1.1,0.895
5-FU,NCIH520,5,1.1,0.828
5-FU,NCIH520,0,3.4,0.47200000000000003
5-FU,NCIH520,1,3.4,0.502
5-FU,NCIH520,2,3.4,0.545
5-FU,NCIH520,3,3.4,0.465
5-FU,NCIH520,4,3.4,0.414
5-FU,NCIH520,5,3.4,0.47100000000000003
5-FU,NCIH520,0,10.0,0.473
5-FU,NCIH520,1,10.0,0.428
5-FU,NCIH520,2,10.0,0.348
5-FU,NCIH520,3,10.0,0.327
5-FU,NCIH520,4,10.0,0.397
5-FU,NCIH520,5,10.0,0.39
5-FU,OCUBM,0,0.0045,0.9059999999999999
5-FU,OCUBM,1,0.0045,0.9059999999999999
5-FU,OCUBM,2,0.0045,1.075
5-FU,OCUBM,3,0.0045,1.063
5-FU,OCUBM,4,0.0045,1.161
5-FU,OCUBM,5,0.0045,0.9279999999999999
5-FU,OCUBM,0,0.013999999999999999,0.893
5-FU,OCUBM,1,0.013999999999999999,0.955
5-FU,OCUBM,2,0.013999999999999999,1.024
5-FU,OCUBM,3,0.013999999999999999,0.7829999999999999
5-FU,OCUBM,4,0.013999999999999999,1.052
5-FU,OCUBM,5,0.013999999999999999,0.945
5-FU,OCUBM,0,0.04,0.922
5-FU,OCUBM,1,0.04,0.941
5-FU,OCUBM,2,0.04,0.867
5-FU,OCUBM,3,0.04,1.074
5-FU,OCUBM,4,0.04,1.005
5-FU,OCUBM,5,0.04,0.945
5-FU,OCUBM,0,0.12,0.922
5-FU,OCUBM,1,0.12,0.956
5-FU,OCUBM,2,0.12,1.016
5-FU,OCUBM,3,0.12,0.851
5-FU,OCUBM,4,0.12,0.9420000000000001
5-FU,OCUBM,5,0.12,1.08
5-FU,OCUBM,0,0.37,1.125
5-FU,OCUBM,1,0.37,1.146
5-FU,OCUBM,2,0.37,1.107
5-FU,OCUBM,3,0.37,0.895
5-FU,OCUBM,4,0.37,0.905
5-FU,OCUBM,5,0.37,0.9359999999999999
5-FU,OCUBM,0,1.1,1.04
5-FU,OCUBM,1,1.1,0.8909999999999999
5-FU,OCUBM,2,1.1,0.927
5-FU,OCUBM,3,1.1,0.883
5-FU,OCUBM,4,1.1,0.7390000000000001
5-FU,OCUBM,5,1.1,0.769
5-FU,OCUBM,0,3.4,0.848
5-FU,OCUBM,1,3.4,0.716
5-FU,OCUBM,2,3.4,0.79
5-FU,OCUBM,3,3.4,0.752
5-FU,OCUBM,4,3.4,0.63
5-FU,OCUBM,5,3.4,0.6559999999999999
5-FU,OCUBM,0,10.0,0.652
5-FU,OCUBM,1,10.0,0.6459999999999999
5-FU,OCUBM,2,10.0,0.609
5-FU,OCUBM,3,10.0,0.616
5-FU,OCUBM,4,10.0,0.552
5-FU,OCUBM,5,10.0,0.583
5-FU,OV90,0,0.0045,0.825
5-FU,OV90,1,0.0045,0.903
5-FU,OV90,2,0.0045,1.0759999999999998
5-FU,OV90,3,0.0045,1.013
5-FU,OV90,4,0.0045,0.8220000000000001
5-FU,OV90,5,0.0045,0.748
5-FU,OV90,0,0.013999999999999999,0.9
5-FU,OV90,1,0.013999999999999999,0.887
5-FU,OV90,2,0.013999999999999999,0.892
5-FU,OV90,3,0.013999999999999999,1.01
5-FU,OV90,4,0.013999999999999999,0.97
5-FU,OV90,5,0.013999999999999999,1.13
5-FU,OV90,0,0.04,0.87
5-FU,OV90,1,0.04,0.937
5-FU,OV90,2,0.04,0.9159999999999999
5-FU,OV90,3,0.04,0.945
5-FU,OV90,4,0.04,0.884
5-FU,OV90,5,0.04,1.052
5-FU,OV90,0,0.12,0.8959999999999999
5-FU,OV90,1,0.12,0.983
5-FU,OV90,2,0.12,0.912
5-FU,OV90,3,0.12,0.9670000000000001
5-FU,OV90,4,0.12,0.937
5-FU,OV90,5,0.12,0.955
5-FU,OV90,0,0.37,1.089
5-FU,OV90,1,0.37,0.94
5-FU,OV90,2,0.37,0.9390000000000001
5-FU,OV90,3,0.37,0.985
5-FU,OV90,4,0.37,1.003
5-FU,OV90,5,0.37,0.8809999999999999
5-FU,OV90,0,1.1,0.872
5-FU,OV90,1,1.1,0.909
5-FU,OV90,2,1.1,0.948
5-FU,OV90,3,1.1,0.996
5-FU,OV90,4,1.1,0.973
5-FU,OV90,5,1.1,0.991
5-FU,OV90,0,3.4,1.073
5-FU,OV90,1,3.4,1.013
5-FU,OV90,2,3.4,0.87
5-FU,OV90,3,3.4,0.8029999999999999
5-FU,OV90,4,3.4,0.9359999999999999
5-FU,OV90,5,3.4,0.9009999999999999
5-FU,OV90,0,10.0,0.8390000000000001
5-FU,OV90,1,10.0,0.785
5-FU,OV90,2,10.0,0.7959999999999999
5-FU,OV90,3,10.0,0.782
5-FU,OV90,4,10.0,0.813
5-FU,OV90,5,10.0,0.861
5-FU,OVCAR3,0,0.0045,0.992
5-FU,OVCAR3,1,0.0045,1.0270000000000001
5-FU,OVCAR3,2,0.0045,1.165
5-FU,OVCAR3,3,0.0045,0.9940000000000001
5-FU,OVCAR3,4,0.0045,1.162
5-FU,OVCAR3,5,0.0045,1.062
5-FU,OVCAR3,0,0.013999999999999999,1.0070000000000001
5-FU,OVCAR3,1,0.013999999999999999,0.953
5-FU,OVCAR3,2,0.013999999999999999,0.9109999999999999
5-FU,OVCAR3,3,0.013999999999999999,0.965
5-FU,OVCAR3,4,0.013999999999999999,0.9690000000000001
5-FU,OVCAR3,5,0.013999999999999999,1.11
5-FU,OVCAR3,0,0.04,1.041
5-FU,OVCAR3,1,0.04,1.058
5-FU,OVCAR3,2,0.04,1.126
5-FU,OVCAR3,3,0.04,1.033
5-FU,OVCAR3,4,0.04,1.045
5-FU,OVCAR3,5,0.04,1.031
5-FU,OVCAR3,0,0.12,0.888
5-FU,OVCAR3,1,0.12,0.93
5-FU,OVCAR3,2,0.12,1.074
5-FU,OVCAR3,3,0.12,0.9990000000000001
5-FU,OVCAR3,4,0.12,0.902
5-FU,OVCAR3,5,0.12,1.0659999999999998
5-FU,OVCAR3,0,0.37,0.873
5-FU,OVCAR3,1,0.37,0.873
5-FU,OVCAR3,2,0.37,0.86
5-FU,OVCAR3,3,0.37,0.941
5-FU,OVCAR3,4,0.37,0.812
5-FU,OVCAR3,5,0.37,0.7759999999999999
5-FU,OVCAR3,0,1.1,0.66
5-FU,OVCAR3,1,1.1,0.6779999999999999
5-FU,OVCAR3,2,1.1,0.737
5-FU,OVCAR3,3,1.1,0.701
5-FU,OVCAR3,4,1.1,0.711
5-FU,OVCAR3,5,1.1,0.809
5-FU,OVCAR3,0,3.4,0.568
5-FU,OVCAR3,1,3.4,0.57
5-FU,OVCAR3,2,3.4,0.674
5-FU,OVCAR3,3,3.4,0.597
5-FU,OVCAR3,4,3.4,0.684
5-FU,OVCAR3,5,3.4,0.613
5-FU,OVCAR3,0,10.0,0.642
5-FU,OVCAR3,1,10.0,0.586
5-FU,OVCAR3,2,10.0,0.517
5-FU,OVCAR3,3,10.0,0.546
5-FU,OVCAR3,4,10.0,0.5720000000000001
5-FU,OVCAR3,5,10.0,0.55
5-FU,PA1,0,0.0045,0.794
5-FU,PA1,1,0.0045,0.8370000000000001
5-FU,PA1,2,0.0045,0.97
5-FU,PA1,3,0.0045,1.2830000000000001
5-FU,PA1,4,0.0045,0.987
5-FU,PA1,5,0.0045,1.023
5-FU,PA1,0,0.013999999999999999,1.07
5-FU,PA1,1,0.013999999999999999,0.84
5-FU,PA1,2,0.013999999999999999,0.935
5-FU,PA1,3,0.013999999999999999,0.9690000000000001
5-FU,PA1,4,0.013999999999999999,1.188
5-FU,PA1,5,0.013999999999999999,1.16
5-FU,PA1,0,0.04,0.904
5-FU,PA1,1,0.04,0.8170000000000001
5-FU,PA1,2,0.04,1.015
5-FU,PA1,3,0.04,0.9209999999999999
5-FU,PA1,4,0.04,0.8370000000000001
5-FU,PA1,5,0.04,0.8859999999999999
5-FU,PA1,0,0.12,0.937
5-FU,PA1,1,0.12,0.825
5-FU,PA1,2,0.12,0.9620000000000001
5-FU,PA1,3,0.12,0.898
5-FU,PA1,4,0.12,0.9690000000000001
5-FU,PA1,5,0.12,1.1320000000000001
5-FU,PA1,0,0.37,0.998
5-FU,PA1,1,0.37,1.004
5-FU,PA1,2,0.37,0.993
5-FU,PA1,3,0.37,1.054
5-FU,PA1,4,0.37,0.757
5-FU,PA1,5,0.37,0.7609999999999999
5-FU,PA1,0,1.1,0.5539999999999999
5-FU,PA1,1,1.1,0.598
5-FU,PA1,2,1.1,0.8440000000000001
5-FU,PA1,3,1.1,0.604
5-FU,PA1,4,1.1,0.585
5-FU,PA1,5,1.1,0.5820000000000001
5-FU,PA1,0,3.4,0.355
5-FU,PA1,1,3.4,0.391
5-FU,PA1,2,3.4,0.302
5-FU,PA1,3,3.4,0.19699999999999998
5-FU,PA1,4,3.4,0.217
5-FU,PA1,5,3.4,0.171
5-FU,PA1,0,10.0,0.128
5-FU,PA1,1,10.0,0.18
5-FU,PA1,2,10.0,0.096
5-FU,PA1,3,10.0,0.07
5-FU,PA1,4,10.0,0.135
5-FU,PA1,5,10.0,0.107
5-FU,RKO,0,0.0045,0.83
5-FU,RKO,1,0.0045,0.728
5-FU,RKO,2,0.0045,1.041
5-FU,RKO,3,0.0045,1.045
5-FU,RKO,4,0.0045,1.035
5-FU,RKO,5,0.0045,1.087
5-FU,RKO,0,0.013999999999999999,0.809
5-FU,RKO,1,0.013999999999999999,0.855
5-FU,RKO,2,0.013999999999999999,0.903
5-FU,RKO,3,0.013999999999999999,0.8059999999999999
5-FU,RKO,4,0.013999999999999999,1.131
5-FU,RKO,5,0.013999999999999999,1.025
5-FU,RKO,0,0.04,0.841
5-FU,RKO,1,0.04,0.777
5-FU,RKO,2,0.04,0.978
5-FU,RKO,3,0.04,1.044
5-FU,RKO,4,0.04,1.092
5-FU,RKO,5,0.04,1.1179999999999999
5-FU,RKO,0,0.12,0.82
5-FU,RKO,1,0.12,0.7909999999999999
5-FU,RKO,2,0.12,0.718
5-FU,RKO,3,0.12,0.792
5-FU,RKO,4,0.12,1.0959999999999999
5-FU,RKO,5,0.12,1.048
5-FU,RKO,0,0.37,1.057
5-FU,RKO,1,0.37,0.982
5-FU,RKO,2,0.37,0.851
5-FU,RKO,3,0.37,0.8959999999999999
5-FU,RKO,4,0.37,0.655
