Name,drug_a_name,drug_b_name,cell_line,synergy,fold,cl_fold,drug_fold,new_drug_fold,random_fold,cluster
L778123_AZD1775_A2058,L778123,AZD1775,A2058,-10.01095788,4.0,0,0.0,0.0,1.0,0
L778123_BEZ-235_A2058,L778123,BEZ-235,A2058,33.03465929,0.0,0,0.0,1.0,3.0,0
L778123_BORTEZOMIB_A2058,L778123,BORTEZOMIB,A2058,6.174430599,2.0,0,0.0,0.0,4.0,0
L778123_DASATINIB_A2058,L778123,DASATINIB,A2058,38.94681739,3.0,0,0.0,1.0,2.0,0
L778123_DINACICLIB_A2058,L778123,DINACICLIB,A2058,12.74248391,3.0,0,0.0,1.0,3.0,0
L778123_ERLOTINIB_A2058,L778123,ERLOTINIB,A2058,9.962881535,0.0,0,0.0,1.0,2.0,0
L778123_ETOPOSIDE_A2058,L778123,ETOPOSIDE,A2058,24.9439129,2.0,0,0.0,1.0,1.0,0
L778123_GELDANAMYCIN_A2058,L778123,GELDANAMYCIN,A2058,25.81079702,0.0,0,0.0,1.0,3.0,0
L778123_GEMCITABINE_A2058,L778123,GEMCITABINE,A2058,10.35147758,4.0,0,0.0,1.0,3.0,0
L778123_LAPATINIB_A2058,L778123,LAPATINIB,A2058,15.56788712,3.0,0,0.0,1.0,4.0,0
L778123_MK-2206_A2058,L778123,MK-2206,A2058,27.85896904,0.0,0,0.0,1.0,3.0,0
L778123_MK-4827_A2058,L778123,MK-4827,A2058,32.17033318,3.0,0,0.0,1.0,0.0,0
L778123_MK-5108_A2058,L778123,MK-5108,A2058,25.4027631,0.0,0,0.0,1.0,0.0,0
L778123_MK-8669_A2058,L778123,MK-8669,A2058,58.87584853,3.0,0,0.0,1.0,1.0,0
L778123_MK-8669_A2058,L778123,MK-8669,A2058,34.03318628,3.0,0,0.0,1.0,1.0,0
L778123_MK-8776_A2058,L778123,MK-8776,A2058,34.40433372,2.0,0,0.0,1.0,4.0,0
L778123_PD325901_A2058,L778123,PD325901,A2058,9.094502324,1.0,0,0.0,1.0,1.0,0
L778123_SN-38_A2058,L778123,SN-38,A2058,40.81060203,2.0,0,0.0,1.0,3.0,0
L778123_SORAFENIB_A2058,L778123,SORAFENIB,A2058,23.18745777,4.0,0,0.0,1.0,3.0,0
L778123_SUNITINIB_A2058,L778123,SUNITINIB,A2058,21.02058874,2.0,0,0.0,1.0,4.0,0
L778123_TOPOTECAN_A2058,L778123,TOPOTECAN,A2058,45.10320001,0.0,0,0.0,1.0,3.0,0
L778123_VINORELBINE_A2058,L778123,VINORELBINE,A2058,24.03464194,3.0,0,0.0,1.0,1.0,0
L778123_ZOLINZA_A2058,L778123,ZOLINZA,A2058,9.318096143,1.0,0,0.0,1.0,2.0,0
LAPATINIB_ABT-888_A2058,LAPATINIB,ABT-888,A2058,7.032753472,2.0,0,4.0,1.0,2.0,0
LAPATINIB_BEZ-235_A2058,LAPATINIB,BEZ-235,A2058,34.88357327,4.0,0,4.0,1.0,0.0,0
LAPATINIB_BORTEZOMIB_A2058,LAPATINIB,BORTEZOMIB,A2058,14.51043817,0.0,0,4.0,0.0,4.0,0
LAPATINIB_DASATINIB_A2058,LAPATINIB,DASATINIB,A2058,53.53442452,1.0,0,4.0,1.0,4.0,0
LAPATINIB_DINACICLIB_A2058,LAPATINIB,DINACICLIB,A2058,12.25020261,3.0,0,4.0,1.0,3.0,0
LAPATINIB_ERLOTINIB_A2058,LAPATINIB,ERLOTINIB,A2058,-1.774548906,3.0,0,4.0,1.0,1.0,0
LAPATINIB_GELDANAMYCIN_A2058,LAPATINIB,GELDANAMYCIN,A2058,12.54747684,3.0,0,4.0,1.0,1.0,0
LAPATINIB_MK-2206_A2058,LAPATINIB,MK-2206,A2058,33.93536209,2.0,0,4.0,1.0,0.0,0
LAPATINIB_MK-2206_A2058,LAPATINIB,MK-2206,A2058,49.61857403,2.0,0,4.0,1.0,0.0,0
LAPATINIB_MK-4827_A2058,LAPATINIB,MK-4827,A2058,17.42460493,3.0,0,4.0,1.0,2.0,0
LAPATINIB_MK-5108_A2058,LAPATINIB,MK-5108,A2058,-0.59418006,4.0,0,4.0,1.0,0.0,0
LAPATINIB_MK-8669_A2058,LAPATINIB,MK-8669,A2058,32.53706921,2.0,0,4.0,1.0,2.0,0
LAPATINIB_MK-8776_A2058,LAPATINIB,MK-8776,A2058,22.63455241,0.0,0,4.0,1.0,3.0,0
LAPATINIB_PD325901_A2058,LAPATINIB,PD325901,A2058,44.53959785,1.0,0,4.0,1.0,2.0,0
LAPATINIB_SN-38_A2058,LAPATINIB,SN-38,A2058,22.20324316,3.0,0,4.0,1.0,4.0,0
LAPATINIB_SORAFENIB_A2058,LAPATINIB,SORAFENIB,A2058,18.29918785,3.0,0,4.0,1.0,0.0,0
LAPATINIB_TOPOTECAN_A2058,LAPATINIB,TOPOTECAN,A2058,22.04350758,1.0,0,4.0,1.0,4.0,0
METFORMIN_ABT-888_A2058,METFORMIN,ABT-888,A2058,8.236009194,2.0,0,1.0,1.0,1.0,0
METFORMIN_AZD1775_A2058,METFORMIN,AZD1775,A2058,8.488617477,1.0,0,1.0,0.0,4.0,0
METFORMIN_BEZ-235_A2058,METFORMIN,BEZ-235,A2058,28.16888608,3.0,0,1.0,1.0,1.0,0
METFORMIN_BORTEZOMIB_A2058,METFORMIN,BORTEZOMIB,A2058,-20.46692309,4.0,0,1.0,0.0,3.0,0
METFORMIN_DASATINIB_A2058,METFORMIN,DASATINIB,A2058,17.03147015,0.0,0,1.0,1.0,4.0,0
METFORMIN_DINACICLIB_A2058,METFORMIN,DINACICLIB,A2058,2.415858703,4.0,0,1.0,1.0,4.0,0
METFORMIN_ERLOTINIB_A2058,METFORMIN,ERLOTINIB,A2058,4.938842497,0.0,0,1.0,1.0,2.0,0
METFORMIN_GELDANAMYCIN_A2058,METFORMIN,GELDANAMYCIN,A2058,3.126791512,3.0,0,1.0,1.0,4.0,0
METFORMIN_L778123_A2058,METFORMIN,L778123,A2058,8.308231147999999,0.0,0,1.0,1.0,0.0,0
METFORMIN_LAPATINIB_A2058,METFORMIN,LAPATINIB,A2058,10.74328688,3.0,0,1.0,1.0,3.0,0
METFORMIN_MK-2206_A2058,METFORMIN,MK-2206,A2058,12.75667396,4.0,0,1.0,1.0,4.0,0
METFORMIN_MK-4827_A2058,METFORMIN,MK-4827,A2058,10.70406375,2.0,0,1.0,1.0,0.0,0
METFORMIN_MK-5108_A2058,METFORMIN,MK-5108,A2058,2.604792444,2.0,0,1.0,1.0,2.0,0
METFORMIN_MK-8669_A2058,METFORMIN,MK-8669,A2058,26.63151347,0.0,0,1.0,1.0,3.0,0
METFORMIN_MK-8776_A2058,METFORMIN,MK-8776,A2058,0.133987742,0.0,0,1.0,1.0,3.0,0
METFORMIN_PD325901_A2058,METFORMIN,PD325901,A2058,26.4094776,1.0,0,1.0,1.0,3.0,0
METFORMIN_SORAFENIB_A2058,METFORMIN,SORAFENIB,A2058,16.77560245,3.0,0,1.0,1.0,0.0,0
METFORMIN_SUNITINIB_A2058,METFORMIN,SUNITINIB,A2058,7.388158405,1.0,0,1.0,1.0,3.0,0
METFORMIN_ZOLINZA_A2058,METFORMIN,ZOLINZA,A2058,6.478402999,4.0,0,1.0,1.0,0.0,0
METHOTREXATE_ABT-888_A2058,METHOTREXATE,ABT-888,A2058,-20.92611544,3.0,0,4.0,1.0,1.0,0
METHOTREXATE_AZD1775_A2058,METHOTREXATE,AZD1775,A2058,-15.7931997,0.0,0,4.0,0.0,2.0,0
METHOTREXATE_BEZ-235_A2058,METHOTREXATE,BEZ-235,A2058,-38.0121297,0.0,0,4.0,1.0,1.0,0
METHOTREXATE_BORTEZOMIB_A2058,METHOTREXATE,BORTEZOMIB,A2058,-28.03309248,2.0,0,4.0,0.0,3.0,0
METHOTREXATE_DASATINIB_A2058,METHOTREXATE,DASATINIB,A2058,-9.892372863,4.0,0,4.0,1.0,2.0,0
METHOTREXATE_DINACICLIB_A2058,METHOTREXATE,DINACICLIB,A2058,-13.74681739,0.0,0,4.0,1.0,3.0,0
METHOTREXATE_ERLOTINIB_A2058,METHOTREXATE,ERLOTINIB,A2058,-7.975537017000001,2.0,0,4.0,1.0,3.0,0
METHOTREXATE_GELDANAMYCIN_A2058,METHOTREXATE,GELDANAMYCIN,A2058,-44.18515593,0.0,0,4.0,1.0,0.0,0
METHOTREXATE_L778123_A2058,METHOTREXATE,L778123,A2058,-13.84771181,2.0,0,4.0,1.0,1.0,0
METHOTREXATE_LAPATINIB_A2058,METHOTREXATE,LAPATINIB,A2058,-15.23182839,0.0,0,4.0,1.0,0.0,0
METHOTREXATE_MK-2206_A2058,METHOTREXATE,MK-2206,A2058,-11.89008748,1.0,0,4.0,1.0,2.0,0
METHOTREXATE_MK-4827_A2058,METHOTREXATE,MK-4827,A2058,-25.77083095,0.0,0,4.0,1.0,4.0,0
METHOTREXATE_MK-5108_A2058,METHOTREXATE,MK-5108,A2058,-22.64513057,0.0,0,4.0,1.0,4.0,0
METHOTREXATE_MK-8669_A2058,METHOTREXATE,MK-8669,A2058,-21.66906573,0.0,0,4.0,1.0,0.0,0
METHOTREXATE_MK-8776_A2058,METHOTREXATE,MK-8776,A2058,-10.82459377,1.0,0,4.0,1.0,3.0,0
METHOTREXATE_PD325901_A2058,METHOTREXATE,PD325901,A2058,-19.38027871,4.0,0,4.0,1.0,1.0,0
METHOTREXATE_SORAFENIB_A2058,METHOTREXATE,SORAFENIB,A2058,-10.32858962,3.0,0,4.0,1.0,0.0,0
METHOTREXATE_SUNITINIB_A2058,METHOTREXATE,SUNITINIB,A2058,-14.35651076,0.0,0,4.0,1.0,2.0,0
METHOTREXATE_ZOLINZA_A2058,METHOTREXATE,ZOLINZA,A2058,-33.78337564,0.0,0,4.0,1.0,1.0,0
MITOMYCINE_ABT-888_A2058,MITOMYCINE,ABT-888,A2058,5.754201254,4.0,0,4.0,1.0,0.0,0
MITOMYCINE_AZD1775_A2058,MITOMYCINE,AZD1775,A2058,12.66735688,3.0,0,4.0,0.0,1.0,0
MITOMYCINE_BEZ-235_A2058,MITOMYCINE,BEZ-235,A2058,12.24650668,1.0,0,4.0,1.0,0.0,0
MITOMYCINE_BORTEZOMIB_A2058,MITOMYCINE,BORTEZOMIB,A2058,1.135606408,0.0,0,4.0,0.0,2.0,0
MITOMYCINE_DASATINIB_A2058,MITOMYCINE,DASATINIB,A2058,17.72933313,0.0,0,4.0,1.0,1.0,0
MITOMYCINE_DINACICLIB_A2058,MITOMYCINE,DINACICLIB,A2058,0.248332755,0.0,0,4.0,1.0,1.0,0
MITOMYCINE_ERLOTINIB_A2058,MITOMYCINE,ERLOTINIB,A2058,-78.52886740000002,3.0,0,4.0,1.0,1.0,0
MITOMYCINE_GELDANAMYCIN_A2058,MITOMYCINE,GELDANAMYCIN,A2058,20.37406553,2.0,0,4.0,1.0,4.0,0
MITOMYCINE_L778123_A2058,MITOMYCINE,L778123,A2058,-11.52444162,0.0,0,4.0,1.0,3.0,0
MITOMYCINE_LAPATINIB_A2058,MITOMYCINE,LAPATINIB,A2058,23.37505075,3.0,0,4.0,1.0,2.0,0
MITOMYCINE_MK-2206_A2058,MITOMYCINE,MK-2206,A2058,3.073313815,4.0,0,4.0,1.0,3.0,0
MITOMYCINE_MK-4827_A2058,MITOMYCINE,MK-4827,A2058,0.908349783,2.0,0,4.0,1.0,0.0,0
MITOMYCINE_MK-5108_A2058,MITOMYCINE,MK-5108,A2058,0.262216114,4.0,0,4.0,1.0,3.0,0
MITOMYCINE_MK-8669_A2058,MITOMYCINE,MK-8669,A2058,-8.001586225,4.0,0,4.0,1.0,4.0,0
MITOMYCINE_MK-8776_A2058,MITOMYCINE,MK-8776,A2058,69.01270992,1.0,0,4.0,1.0,2.0,0
MITOMYCINE_MK-8776_A2058,MITOMYCINE,MK-8776,A2058,50.93799763,1.0,0,4.0,1.0,2.0,0
MITOMYCINE_PD325901_A2058,MITOMYCINE,PD325901,A2058,31.465224900000006,2.0,0,4.0,1.0,1.0,0
MITOMYCINE_SORAFENIB_A2058,MITOMYCINE,SORAFENIB,A2058,-69.35425504,0.0,0,4.0,1.0,4.0,0
MITOMYCINE_SUNITINIB_A2058,MITOMYCINE,SUNITINIB,A2058,-0.332697691,0.0,0,4.0,1.0,0.0,0
MITOMYCINE_ZOLINZA_A2058,MITOMYCINE,ZOLINZA,A2058,15.527145,3.0,0,4.0,1.0,1.0,0
MK-2206_ABT-888_A2058,MK-2206,ABT-888,A2058,17.26460603,4.0,0,2.0,1.0,0.0,0
MK-2206_BEZ-235_A2058,MK-2206,BEZ-235,A2058,57.29083468,2.0,0,2.0,1.0,1.0,0
MK-2206_BORTEZOMIB_A2058,MK-2206,BORTEZOMIB,A2058,-0.385856976,4.0,0,2.0,0.0,4.0,0
MK-2206_DASATINIB_A2058,MK-2206,DASATINIB,A2058,89.36773897,4.0,0,2.0,1.0,1.0,0
MK-2206_DINACICLIB_A2058,MK-2206,DINACICLIB,A2058,9.973287507,4.0,0,2.0,1.0,3.0,0
MK-2206_ERLOTINIB_A2058,MK-2206,ERLOTINIB,A2058,18.29106226,1.0,0,2.0,1.0,0.0,0
MK-2206_ERLOTINIB_A2058,MK-2206,ERLOTINIB,A2058,25.29414723,1.0,0,2.0,1.0,0.0,0
MK-2206_GELDANAMYCIN_A2058,MK-2206,GELDANAMYCIN,A2058,18.79238216,3.0,0,2.0,1.0,1.0,0
MK-2206_MK-8669_A2058,MK-2206,MK-8669,A2058,52.15597005,2.0,0,2.0,1.0,3.0,0
MK-2206_MK-8669_A2058,MK-2206,MK-8669,A2058,50.64196764,2.0,0,2.0,1.0,3.0,0
MK-2206_MK-8776_A2058,MK-2206,MK-8776,A2058,20.10843092,4.0,0,2.0,1.0,4.0,0
MK-2206_PD325901_A2058,MK-2206,PD325901,A2058,45.15288676,4.0,0,2.0,1.0,1.0,0
MK-2206_SN-38_A2058,MK-2206,SN-38,A2058,17.17302405,1.0,0,2.0,1.0,0.0,0
MK-2206_SORAFENIB_A2058,MK-2206,SORAFENIB,A2058,15.76663931,4.0,0,2.0,1.0,3.0,0
MK-2206_TOPOTECAN_A2058,MK-2206,TOPOTECAN,A2058,9.80215103,0.0,0,2.0,1.0,2.0,0
MK-4541_5-FU_A2058,MK-4541,5-FU,A2058,2.482857583,4.0,0,3.0,1.0,1.0,0
MK-4541_ABT-888_A2058,MK-4541,ABT-888,A2058,5.85721376,4.0,0,3.0,1.0,1.0,0
MK-4541_AZD1775_A2058,MK-4541,AZD1775,A2058,10.80765939,3.0,0,3.0,0.0,3.0,0
MK-4541_BEZ-235_A2058,MK-4541,BEZ-235,A2058,12.10231784,3.0,0,3.0,1.0,4.0,0
MK-4541_BORTEZOMIB_A2058,MK-4541,BORTEZOMIB,A2058,2.197570357,1.0,0,3.0,0.0,3.0,0
MK-4541_CARBOPLATIN_A2058,MK-4541,CARBOPLATIN,A2058,1.291920959,2.0,0,3.0,1.0,2.0,0
MK-4541_CYCLOPHOSPHAMIDE_A2058,MK-4541,CYCLOPHOSPHAMIDE,A2058,0.864889658,0.0,0,3.0,0.0,0.0,0
MK-4541_DASATINIB_A2058,MK-4541,DASATINIB,A2058,26.32252394,3.0,0,3.0,1.0,3.0,0
MK-4541_DEXAMETHASONE_A2058,MK-4541,DEXAMETHASONE,A2058,-17.56799826,2.0,0,3.0,0.0,4.0,0
MK-4541_DINACICLIB_A2058,MK-4541,DINACICLIB,A2058,1.46369972,1.0,0,3.0,1.0,3.0,0
MK-4541_DOXORUBICIN_A2058,MK-4541,DOXORUBICIN,A2058,1.009869324,0.0,0,3.0,1.0,3.0,0
MK-4541_ERLOTINIB_A2058,MK-4541,ERLOTINIB,A2058,4.692131038,2.0,0,3.0,1.0,1.0,0
MK-4541_ETOPOSIDE_A2058,MK-4541,ETOPOSIDE,A2058,4.563332049,3.0,0,3.0,1.0,0.0,0
MK-4541_GELDANAMYCIN_A2058,MK-4541,GELDANAMYCIN,A2058,-1.7506435880000002,1.0,0,3.0,1.0,0.0,0
MK-4541_GEMCITABINE_A2058,MK-4541,GEMCITABINE,A2058,2.115454706,4.0,0,3.0,1.0,1.0,0
MK-4541_L778123_A2058,MK-4541,L778123,A2058,1.7548423999999998,0.0,0,3.0,1.0,1.0,0
MK-4541_LAPATINIB_A2058,MK-4541,LAPATINIB,A2058,4.712755499,3.0,0,3.0,1.0,3.0,0
MK-4541_METFORMIN_A2058,MK-4541,METFORMIN,A2058,4.372949311,1.0,0,3.0,1.0,4.0,0
MK-4541_METHOTREXATE_A2058,MK-4541,METHOTREXATE,A2058,-20.84096181,3.0,0,3.0,1.0,2.0,0
MK-4541_MITOMYCINE_A2058,MK-4541,MITOMYCINE,A2058,7.842685684,3.0,0,3.0,1.0,4.0,0
MK-4541_MK-2206_A2058,MK-4541,MK-2206,A2058,7.152745613,3.0,0,3.0,1.0,4.0,0
MK-4541_MK-4827_A2058,MK-4541,MK-4827,A2058,8.066202538999999,1.0,0,3.0,1.0,0.0,0
MK-4541_MK-5108_A2058,MK-4541,MK-5108,A2058,2.889900044,1.0,0,3.0,1.0,0.0,0
MK-4541_MK-8669_A2058,MK-4541,MK-8669,A2058,21.64169241,3.0,0,3.0,1.0,0.0,0
MK-4541_MK-8776_A2058,MK-4541,MK-8776,A2058,1.674450265,4.0,0,3.0,1.0,4.0,0
MK-4541_MRK-003_A2058,MK-4541,MRK-003,A2058,1.324823756,2.0,0,3.0,1.0,3.0,0
MK-4541_PACLITAXEL_A2058,MK-4541,PACLITAXEL,A2058,-11.78576068,3.0,0,3.0,1.0,2.0,0
MK-4541_PD325901_A2058,MK-4541,PD325901,A2058,3.293220452,0.0,0,3.0,1.0,3.0,0
MK-4541_SN-38_A2058,MK-4541,SN-38,A2058,13.13962856,1.0,0,3.0,1.0,2.0,0
MK-4541_SORAFENIB_A2058,MK-4541,SORAFENIB,A2058,10.23159019,0.0,0,3.0,1.0,4.0,0
MK-4541_SUNITINIB_A2058,MK-4541,SUNITINIB,A2058,9.024974365,4.0,0,3.0,1.0,1.0,0
MK-4541_TOPOTECAN_A2058,MK-4541,TOPOTECAN,A2058,4.909375335,3.0,0,3.0,1.0,2.0,0
MK-4541_VINBLASTINE_A2058,MK-4541,VINBLASTINE,A2058,33.85344713,1.0,0,3.0,1.0,0.0,0
MK-4541_VINORELBINE_A2058,MK-4541,VINORELBINE,A2058,-18.8844755,4.0,0,3.0,1.0,3.0,0
MK-4541_ZOLINZA_A2058,MK-4541,ZOLINZA,A2058,-3.004405981,1.0,0,3.0,1.0,2.0,0
MK-4827_ABT-888_A2058,MK-4827,ABT-888,A2058,-21.70958503,4.0,0,2.0,1.0,0.0,0
MK-4827_BEZ-235_A2058,MK-4827,BEZ-235,A2058,0.573130605,0.0,0,2.0,1.0,0.0,0
MK-4827_BORTEZOMIB_A2058,MK-4827,BORTEZOMIB,A2058,1.361695813,1.0,0,2.0,0.0,0.0,0
MK-4827_DASATINIB_A2058,MK-4827,DASATINIB,A2058,15.12105354,2.0,0,2.0,1.0,3.0,0
MK-4827_DINACICLIB_A2058,MK-4827,DINACICLIB,A2058,-3.3243916760000003,0.0,0,2.0,1.0,1.0,0
MK-4827_ERLOTINIB_A2058,MK-4827,ERLOTINIB,A2058,13.73987912,4.0,0,2.0,1.0,0.0,0
MK-4827_GELDANAMYCIN_A2058,MK-4827,GELDANAMYCIN,A2058,33.02572565,3.0,0,2.0,1.0,0.0,0
MK-4827_MK-2206_A2058,MK-4827,MK-2206,A2058,49.61826057,1.0,0,2.0,1.0,4.0,0
MK-4827_MK-8669_A2058,MK-4827,MK-8669,A2058,10.34107555,2.0,0,2.0,1.0,4.0,0
MK-4827_MK-8776_A2058,MK-4827,MK-8776,A2058,76.23093818,1.0,0,2.0,1.0,3.0,0
MK-4827_MK-8776_A2058,MK-4827,MK-8776,A2058,43.20820872,1.0,0,2.0,1.0,3.0,0
MK-4827_PD325901_A2058,MK-4827,PD325901,A2058,6.358184142000001,3.0,0,2.0,1.0,0.0,0
MK-4827_SN-38_A2058,MK-4827,SN-38,A2058,27.985586600000005,2.0,0,2.0,1.0,3.0,0
MK-4827_SN-38_A2058,MK-4827,SN-38,A2058,13.28988705,2.0,0,2.0,1.0,3.0,0
MK-4827_SORAFENIB_A2058,MK-4827,SORAFENIB,A2058,-11.72755988,3.0,0,2.0,1.0,2.0,0
MK-4827_TOPOTECAN_A2058,MK-4827,TOPOTECAN,A2058,-1.563094982,4.0,0,2.0,1.0,1.0,0
MK-5108_ABT-888_A2058,MK-5108,ABT-888,A2058,14.4110973,1.0,0,3.0,1.0,3.0,0
MK-5108_BEZ-235_A2058,MK-5108,BEZ-235,A2058,10.97716092,1.0,0,3.0,1.0,0.0,0
MK-5108_BORTEZOMIB_A2058,MK-5108,BORTEZOMIB,A2058,-4.628485846,2.0,0,3.0,0.0,3.0,0
MK-5108_DASATINIB_A2058,MK-5108,DASATINIB,A2058,31.728898600000004,1.0,0,3.0,1.0,2.0,0
MK-5108_DINACICLIB_A2058,MK-5108,DINACICLIB,A2058,-8.508984462999999,3.0,0,3.0,1.0,3.0,0
MK-5108_ERLOTINIB_A2058,MK-5108,ERLOTINIB,A2058,-5.283885936,1.0,0,3.0,1.0,3.0,0
MK-5108_GELDANAMYCIN_A2058,MK-5108,GELDANAMYCIN,A2058,-11.07479595,1.0,0,3.0,1.0,1.0,0
MK-5108_MK-2206_A2058,MK-5108,MK-2206,A2058,2.183713189,3.0,0,3.0,1.0,2.0,0
MK-5108_MK-4827_A2058,MK-5108,MK-4827,A2058,29.71889812,3.0,0,3.0,1.0,3.0,0
MK-5108_MK-8669_A2058,MK-5108,MK-8669,A2058,17.88546042,3.0,0,3.0,1.0,4.0,0
MK-5108_MK-8776_A2058,MK-5108,MK-8776,A2058,-4.972035404,0.0,0,3.0,1.0,3.0,0
MK-5108_PD325901_A2058,MK-5108,PD325901,A2058,-8.213741558999999,2.0,0,3.0,1.0,4.0,0
MK-5108_SN-38_A2058,MK-5108,SN-38,A2058,-7.887824655,1.0,0,3.0,1.0,0.0,0
MK-5108_SORAFENIB_A2058,MK-5108,SORAFENIB,A2058,-9.509510545,1.0,0,3.0,1.0,0.0,0
MK-5108_TOPOTECAN_A2058,MK-5108,TOPOTECAN,A2058,13.62950762,3.0,0,3.0,1.0,1.0,0
MK-8669_BEZ-235_A2058,MK-8669,BEZ-235,A2058,86.59857058,3.0,0,3.0,1.0,2.0,0
MK-8669_DINACICLIB_A2058,MK-8669,DINACICLIB,A2058,14.96484533,3.0,0,3.0,1.0,2.0,0
MK-8669_GELDANAMYCIN_A2058,MK-8669,GELDANAMYCIN,A2058,20.58591637,4.0,0,3.0,1.0,4.0,0
MK-8669_MK-8776_A2058,MK-8669,MK-8776,A2058,61.78624825,2.0,0,3.0,1.0,4.0,0
MK-8669_SN-38_A2058,MK-8669,SN-38,A2058,13.35683259,3.0,0,3.0,1.0,0.0,0
MK-8669_SORAFENIB_A2058,MK-8669,SORAFENIB,A2058,16.36238641,4.0,0,3.0,1.0,1.0,0
MK-8669_TOPOTECAN_A2058,MK-8669,TOPOTECAN,A2058,-12.66791778,2.0,0,3.0,1.0,4.0,0
MRK-003_5-FU_A2058,MRK-003,5-FU,A2058,12.5716044,0.0,0,4.0,1.0,1.0,0
MRK-003_ABT-888_A2058,MRK-003,ABT-888,A2058,10.268770800000002,0.0,0,4.0,1.0,0.0,0
MRK-003_AZD1775_A2058,MRK-003,AZD1775,A2058,10.20952408,4.0,0,4.0,0.0,1.0,0
MRK-003_BEZ-235_A2058,MRK-003,BEZ-235,A2058,21.56507558,2.0,0,4.0,1.0,4.0,0
MRK-003_BORTEZOMIB_A2058,MRK-003,BORTEZOMIB,A2058,7.733050471,0.0,0,4.0,0.0,4.0,0
MRK-003_CARBOPLATIN_A2058,MRK-003,CARBOPLATIN,A2058,3.248612777,2.0,0,4.0,1.0,2.0,0
MRK-003_CYCLOPHOSPHAMIDE_A2058,MRK-003,CYCLOPHOSPHAMIDE,A2058,-3.5525384,4.0,0,4.0,0.0,3.0,0
MRK-003_DASATINIB_A2058,MRK-003,DASATINIB,A2058,32.18828097,4.0,0,4.0,1.0,1.0,0
MRK-003_DEXAMETHASONE_A2058,MRK-003,DEXAMETHASONE,A2058,-5.967280377000001,1.0,0,4.0,0.0,2.0,0
MRK-003_DINACICLIB_A2058,MRK-003,DINACICLIB,A2058,-6.5322066770000005,4.0,0,4.0,1.0,3.0,0
MRK-003_DOXORUBICIN_A2058,MRK-003,DOXORUBICIN,A2058,-1.048726728,0.0,0,4.0,1.0,4.0,0
MRK-003_ERLOTINIB_A2058,MRK-003,ERLOTINIB,A2058,4.339713586,3.0,0,4.0,1.0,1.0,0
MRK-003_ETOPOSIDE_A2058,MRK-003,ETOPOSIDE,A2058,-0.7424632409999999,1.0,0,4.0,1.0,3.0,0
MRK-003_GELDANAMYCIN_A2058,MRK-003,GELDANAMYCIN,A2058,2.35483467,3.0,0,4.0,1.0,2.0,0
MRK-003_GEMCITABINE_A2058,MRK-003,GEMCITABINE,A2058,2.632191104,4.0,0,4.0,1.0,1.0,0
MRK-003_L778123_A2058,MRK-003,L778123,A2058,10.64566641,3.0,0,4.0,1.0,3.0,0
MRK-003_LAPATINIB_A2058,MRK-003,LAPATINIB,A2058,24.81260031,1.0,0,4.0,1.0,2.0,0
MRK-003_LAPATINIB_A2058,MRK-003,LAPATINIB,A2058,19.85121538,1.0,0,4.0,1.0,2.0,0
MRK-003_METFORMIN_A2058,MRK-003,METFORMIN,A2058,9.711770061000001,4.0,0,4.0,1.0,0.0,0
MRK-003_METHOTREXATE_A2058,MRK-003,METHOTREXATE,A2058,-11.78689083,2.0,0,4.0,1.0,4.0,0
MRK-003_MITOMYCINE_A2058,MRK-003,MITOMYCINE,A2058,-1.783631557,1.0,0,4.0,1.0,3.0,0
MRK-003_MK-2206_A2058,MRK-003,MK-2206,A2058,18.16737982,3.0,0,4.0,1.0,2.0,0
MRK-003_MK-4827_A2058,MRK-003,MK-4827,A2058,28.49852592,0.0,0,4.0,1.0,1.0,0
MRK-003_MK-5108_A2058,MRK-003,MK-5108,A2058,-4.042863815,4.0,0,4.0,1.0,3.0,0
MRK-003_MK-8669_A2058,MRK-003,MK-8669,A2058,23.52644227,1.0,0,4.0,1.0,4.0,0
MRK-003_MK-8776_A2058,MRK-003,MK-8776,A2058,8.782392875,1.0,0,4.0,1.0,3.0,0
MRK-003_PACLITAXEL_A2058,MRK-003,PACLITAXEL,A2058,10.84760363,3.0,0,4.0,1.0,2.0,0
MRK-003_PD325901_A2058,MRK-003,PD325901,A2058,16.75382231,0.0,0,4.0,1.0,1.0,0
MRK-003_SN-38_A2058,MRK-003,SN-38,A2058,9.601583441,2.0,0,4.0,1.0,2.0,0
MRK-003_SORAFENIB_A2058,MRK-003,SORAFENIB,A2058,14.15113797,1.0,0,4.0,1.0,2.0,0
MRK-003_SUNITINIB_A2058,MRK-003,SUNITINIB,A2058,16.49994416,0.0,0,4.0,1.0,0.0,0
MRK-003_SUNITINIB_A2058,MRK-003,SUNITINIB,A2058,15.92217251,0.0,0,4.0,1.0,0.0,0
MRK-003_TOPOTECAN_A2058,MRK-003,TOPOTECAN,A2058,26.47796045,2.0,0,4.0,1.0,0.0,0
MRK-003_VINBLASTINE_A2058,MRK-003,VINBLASTINE,A2058,74.58710605,1.0,0,4.0,1.0,4.0,0
MRK-003_VINBLASTINE_A2058,MRK-003,VINBLASTINE,A2058,-1.301779103,1.0,0,4.0,1.0,4.0,0
MRK-003_VINORELBINE_A2058,MRK-003,VINORELBINE,A2058,3.428660504,2.0,0,4.0,1.0,4.0,0
MRK-003_ZOLINZA_A2058,MRK-003,ZOLINZA,A2058,-0.587080465,0.0,0,4.0,1.0,2.0,0
