Unnamed: 0,drug_a_name,drug_b_name,cell_line,synergy
5-FU_MK-2206_OCUBM,5-FU,MK-2206,OCUBM,0.7515517096
5-FU_MK-2206_OV90,5-FU,MK-2206,OV90,6.2058353259
5-FU_MK-2206_RKO,5-FU,MK-2206,RKO,21.9986829902
5-FU_MK-2206_RPMI7951,5-FU,MK-2206,RPMI7951,13.7924902162
5-FU_MK-2206_SKMEL30,5-FU,MK-2206,SKMEL30,9.528004578
5-FU_MK-2206_SKMES1,5-FU,MK-2206,SKMES1,18.5031612926
5-FU_MK-2206_SKOV3,5-FU,MK-2206,SKOV3,12.725931577
5-FU_MK-2206_SW620,5-FU,MK-2206,SW620,12.5554878104
5-FU_MK-2206_SW837,5-FU,MK-2206,SW837,5.1723316978
5-FU_MK-2206_T47D,5-FU,MK-2206,T47D,5.9686104256
5-FU_MK-2206_UACC62,5-FU,MK-2206,UACC62,16.6719027294
5-FU_MK-2206_VCAP,5-FU,MK-2206,VCAP,8.8828429883
5-FU_MK-2206_ZR751,5-FU,MK-2206,ZR751,11.5602363877
5-FU_MK-4827_A2058,5-FU,MK-4827,A2058,6.7380597244
5-FU_MK-4827_A2780,5-FU,MK-4827,A2780,9.9200924223
5-FU_MK-4827_A375,5-FU,MK-4827,A375,-2.1913568907
5-FU_MK-4827_A427,5-FU,MK-4827,A427,7.2852230494
5-FU_MK-4827_CAOV3,5-FU,MK-4827,CAOV3,-3.7460101438
5-FU_MK-4827_DLD1,5-FU,MK-4827,DLD1,0.8137396618
5-FU_MK-4827_ES2,5-FU,MK-4827,ES2,-4.0814869489
5-FU_MK-4827_HCT116,5-FU,MK-4827,HCT116,8.0324018449
5-FU_MK-4827_HT144,5-FU,MK-4827,HT144,-2.5727064212
5-FU_MK-4827_HT29,5-FU,MK-4827,HT29,3.2803166061
5-FU_MK-4827_KPL1,5-FU,MK-4827,KPL1,-3.7239969705
5-FU_MK-4827_LOVO,5-FU,MK-4827,LOVO,-14.5737162026
5-FU_MK-4827_MDAMB436,5-FU,MK-4827,MDAMB436,2.5650627877
5-FU_MK-4827_NCIH1650,5-FU,MK-4827,NCIH1650,-9.2480173289
5-FU_MK-4827_NCIH2122,5-FU,MK-4827,NCIH2122,1.8558659516
5-FU_MK-4827_NCIH23,5-FU,MK-4827,NCIH23,-10.5263423251
5-FU_MK-4827_NCIH460,5-FU,MK-4827,NCIH460,-2.8604770301
5-FU_MK-4827_NCIH520,5-FU,MK-4827,NCIH520,4.4514426938
5-FU_MK-4827_OCUBM,5-FU,MK-4827,OCUBM,10.3365878625
5-FU_MK-4827_OV90,5-FU,MK-4827,OV90,-11.575963303
5-FU_MK-4827_RKO,5-FU,MK-4827,RKO,-0.3218696371
5-FU_MK-4827_RPMI7951,5-FU,MK-4827,RPMI7951,1.7688753557
5-FU_MK-4827_SKMEL30,5-FU,MK-4827,SKMEL30,3.7669646714
5-FU_MK-4827_SKMES1,5-FU,MK-4827,SKMES1,0.7304384282
5-FU_MK-4827_SKOV3,5-FU,MK-4827,SKOV3,-0.0609455568
5-FU_MK-4827_SW620,5-FU,MK-4827,SW620,4.2713930567
5-FU_MK-4827_SW837,5-FU,MK-4827,SW837,-12.7245151344
5-FU_MK-4827_T47D,5-FU,MK-4827,T47D,-9.8818158289
5-FU_MK-4827_UACC62,5-FU,MK-4827,UACC62,1.3318645202
5-FU_MK-4827_VCAP,5-FU,MK-4827,VCAP,10.9885790618
5-FU_MK-4827_ZR751,5-FU,MK-4827,ZR751,3.1821546666
5-FU_MK-5108_A2058,5-FU,MK-5108,A2058,1.8048954561
5-FU_MK-5108_A2780,5-FU,MK-5108,A2780,9.2608129746
5-FU_MK-5108_A375,5-FU,MK-5108,A375,8.9984383656
5-FU_MK-5108_A427,5-FU,MK-5108,A427,3.5350283439
5-FU_MK-5108_CAOV3,5-FU,MK-5108,CAOV3,-13.041340691
5-FU_MK-5108_DLD1,5-FU,MK-5108,DLD1,0.9239054681
5-FU_MK-5108_ES2,5-FU,MK-5108,ES2,3.5129827459
5-FU_MK-5108_HCT116,5-FU,MK-5108,HCT116,16.5701564393
5-FU_MK-5108_HT144,5-FU,MK-5108,HT144,0.7960237066
5-FU_MK-5108_HT29,5-FU,MK-5108,HT29,12.4304918803
5-FU_MK-5108_KPL1,5-FU,MK-5108,KPL1,3.7195503932
5-FU_MK-5108_LOVO,5-FU,MK-5108,LOVO,0.9569595237
5-FU_MK-5108_MDAMB436,5-FU,MK-5108,MDAMB436,2.8172121104
5-FU_MK-5108_NCIH1650,5-FU,MK-5108,NCIH1650,-0.6599837702
5-FU_MK-5108_NCIH2122,5-FU,MK-5108,NCIH2122,-1.7886402574
5-FU_MK-5108_NCIH23,5-FU,MK-5108,NCIH23,-2.7746186765
5-FU_MK-5108_NCIH460,5-FU,MK-5108,NCIH460,-5.6594807782
5-FU_MK-5108_NCIH520,5-FU,MK-5108,NCIH520,2.7796403404
5-FU_MK-5108_OCUBM,5-FU,MK-5108,OCUBM,4.9421224788
5-FU_MK-5108_OV90,5-FU,MK-5108,OV90,0.7102572606
5-FU_MK-5108_RKO,5-FU,MK-5108,RKO,-2.4180318894
5-FU_MK-5108_RPMI7951,5-FU,MK-5108,RPMI7951,4.4237664099
5-FU_MK-5108_SKMEL30,5-FU,MK-5108,SKMEL30,14.8385714465
5-FU_MK-5108_SKMES1,5-FU,MK-5108,SKMES1,-2.969522572
5-FU_MK-5108_SKOV3,5-FU,MK-5108,SKOV3,8.1828554544
5-FU_MK-5108_SW620,5-FU,MK-5108,SW620,4.1982352116
5-FU_MK-5108_SW837,5-FU,MK-5108,SW837,-3.1947088918
5-FU_MK-5108_T47D,5-FU,MK-5108,T47D,4.9294221133
5-FU_MK-5108_UACC62,5-FU,MK-5108,UACC62,8.1866547691
5-FU_MK-5108_VCAP,5-FU,MK-5108,VCAP,11.649741335
5-FU_MK-5108_ZR751,5-FU,MK-5108,ZR751,0.8270235376
5-FU_MK-8669_A2058,5-FU,MK-8669,A2058,32.336231656
5-FU_MK-8669_A2780,5-FU,MK-8669,A2780,16.2953130836
5-FU_MK-8669_A375,5-FU,MK-8669,A375,12.7627595038
5-FU_MK-8669_A427,5-FU,MK-8669,A427,20.6278648172
5-FU_MK-8669_CAOV3,5-FU,MK-8669,CAOV3,8.763442761
5-FU_MK-8669_DLD1,5-FU,MK-8669,DLD1,24.5517899509
5-FU_MK-8669_ES2,5-FU,MK-8669,ES2,15.7050804162
5-FU_MK-8669_HCT116,5-FU,MK-8669,HCT116,2.5493305703
5-FU_MK-8669_HT144,5-FU,MK-8669,HT144,4.9157412874
5-FU_MK-8669_HT29,5-FU,MK-8669,HT29,11.8105759879
5-FU_MK-8669_KPL1,5-FU,MK-8669,KPL1,11.1882098652
5-FU_MK-8669_LOVO,5-FU,MK-8669,LOVO,6.8775912152
5-FU_MK-8669_MDAMB436,5-FU,MK-8669,MDAMB436,17.4363297943
5-FU_MK-8669_NCIH1650,5-FU,MK-8669,NCIH1650,15.8598946229
5-FU_MK-8669_NCIH2122,5-FU,MK-8669,NCIH2122,10.3041819135
5-FU_MK-8669_NCIH23,5-FU,MK-8669,NCIH23,21.7378102867
5-FU_MK-8669_NCIH460,5-FU,MK-8669,NCIH460,5.0187908405
5-FU_MK-8669_NCIH520,5-FU,MK-8669,NCIH520,8.1541053655
5-FU_MK-8669_OCUBM,5-FU,MK-8669,OCUBM,23.6582792303
5-FU_MK-8669_OV90,5-FU,MK-8669,OV90,9.5625919221
5-FU_MK-8669_RKO,5-FU,MK-8669,RKO,23.2541342238
5-FU_MK-8669_RPMI7951,5-FU,MK-8669,RPMI7951,27.3312274488
5-FU_MK-8669_SKMEL30,5-FU,MK-8669,SKMEL30,28.1921047119
5-FU_MK-8669_SKMES1,5-FU,MK-8669,SKMES1,8.5169054379
5-FU_MK-8669_SKOV3,5-FU,MK-8669,SKOV3,28.7151483289
5-FU_MK-8669_SW620,5-FU,MK-8669,SW620,12.1373778076
5-FU_MK-8669_SW837,5-FU,MK-8669,SW837,12.4165920546
5-FU_MK-8669_T47D,5-FU,MK-8669,T47D,24.178581994
5-FU_MK-8669_UACC62,5-FU,MK-8669,UACC62,12.1256517911
5-FU_MK-8669_VCAP,5-FU,MK-8669,VCAP,29.6719018896
5-FU_MK-8669_ZR751,5-FU,MK-8669,ZR751,10.3250317023
5-FU_MK-8776_A2058,5-FU,MK-8776,A2058,24.2749721777
5-FU_MK-8776_A2058,5-FU,MK-8776,A2058,22.7704538211
5-FU_MK-8776_A2780,5-FU,MK-8776,A2780,9.9663216014
5-FU_MK-8776_A375,5-FU,MK-8776,A375,21.5828402766
5-FU_MK-8776_A375,5-FU,MK-8776,A375,22.6118325467
5-FU_MK-8776_A427,5-FU,MK-8776,A427,25.9345525932
5-FU_MK-8776_A427,5-FU,MK-8776,A427,49.9189725902
5-FU_MK-8776_CAOV3,5-FU,MK-8776,CAOV3,58.1187865941
5-FU_MK-8776_CAOV3,5-FU,MK-8776,CAOV3,56.0883253698
5-FU_MK-8776_DLD1,5-FU,MK-8776,DLD1,6.4083026411
5-FU_MK-8776_ES2,5-FU,MK-8776,ES2,4.1436992486
5-FU_MK-8776_ES2,5-FU,MK-8776,ES2,-25.4683762273
5-FU_MK-8776_HCT116,5-FU,MK-8776,HCT116,11.1077519579
5-FU_MK-8776_HCT116,5-FU,MK-8776,HCT116,18.7968621722
5-FU_MK-8776_HT144,5-FU,MK-8776,HT144,3.3707291943
5-FU_MK-8776_HT29,5-FU,MK-8776,HT29,8.3917357229
5-FU_MK-8776_HT29,5-FU,MK-8776,HT29,18.4713485537
5-FU_MK-8776_KPL1,5-FU,MK-8776,KPL1,-1.2087696449
5-FU_MK-8776_LOVO,5-FU,MK-8776,LOVO,3.2980170463
5-FU_MK-8776_LOVO,5-FU,MK-8776,LOVO,3.9605277539
5-FU_MK-8776_MDAMB436,5-FU,MK-8776,MDAMB436,43.3548506205
5-FU_MK-8776_NCIH1650,5-FU,MK-8776,NCIH1650,10.2868775972
5-FU_MK-8776_NCIH1650,5-FU,MK-8776,NCIH1650,17.7949088146
5-FU_MK-8776_NCIH2122,5-FU,MK-8776,NCIH2122,3.0637023563
5-FU_MK-8776_NCIH2122,5-FU,MK-8776,NCIH2122,22.2132492117
5-FU_MK-8776_NCIH23,5-FU,MK-8776,NCIH23,2.9641513779
5-FU_MK-8776_NCIH23,5-FU,MK-8776,NCIH23,-0.0519902509
5-FU_MK-8776_NCIH460,5-FU,MK-8776,NCIH460,24.8460568521
5-FU_MK-8776_NCIH520,5-FU,MK-8776,NCIH520,18.3059071731
5-FU_MK-8776_OCUBM,5-FU,MK-8776,OCUBM,58.849645744
5-FU_MK-8776_OV90,5-FU,MK-8776,OV90,3.1552001791
5-FU_MK-8776_RKO,5-FU,MK-8776,RKO,18.4228588221
5-FU_MK-8776_RPMI7951,5-FU,MK-8776,RPMI7951,4.9236207844
5-FU_MK-8776_SKMEL30,5-FU,MK-8776,SKMEL30,-81.4412836641
5-FU_MK-8776_SKMES1,5-FU,MK-8776,SKMES1,16.9849025523
5-FU_MK-8776_SKOV3,5-FU,MK-8776,SKOV3,5.559655014
5-FU_MK-8776_SW620,5-FU,MK-8776,SW620,9.5450615789
5-FU_MK-8776_SW620,5-FU,MK-8776,SW620,4.9519582994
5-FU_MK-8776_SW837,5-FU,MK-8776,SW837,-20.5265828587
5-FU_MK-8776_T47D,5-FU,MK-8776,T47D,2.4581985545
5-FU_MK-8776_UACC62,5-FU,MK-8776,UACC62,6.6260817062
5-FU_MK-8776_VCAP,5-FU,MK-8776,VCAP,10.868914741
5-FU_MK-8776_ZR751,5-FU,MK-8776,ZR751,-0.4083073108
5-FU_PD325901_A2058,5-FU,PD325901,A2058,2.2648345474
5-FU_PD325901_A2780,5-FU,PD325901,A2780,24.6101491603
5-FU_PD325901_A375,5-FU,PD325901,A375,-1.7928723117
5-FU_PD325901_A427,5-FU,PD325901,A427,16.5185276264
5-FU_PD325901_CAOV3,5-FU,PD325901,CAOV3,-1.1278026191
5-FU_PD325901_DLD1,5-FU,PD325901,DLD1,18.4586259032
5-FU_PD325901_ES2,5-FU,PD325901,ES2,2.8147383704
5-FU_PD325901_HCT116,5-FU,PD325901,HCT116,18.3212116826
5-FU_PD325901_HT144,5-FU,PD325901,HT144,9.118873978
5-FU_PD325901_HT29,5-FU,PD325901,HT29,3.1505895344
5-FU_PD325901_KPL1,5-FU,PD325901,KPL1,-6.3450322174
5-FU_PD325901_LOVO,5-FU,PD325901,LOVO,-6.2451950857
5-FU_PD325901_MDAMB436,5-FU,PD325901,MDAMB436,9.3580687088
5-FU_PD325901_NCIH1650,5-FU,PD325901,NCIH1650,4.3253730787
5-FU_PD325901_NCIH2122,5-FU,PD325901,NCIH2122,3.0974502827
5-FU_PD325901_NCIH23,5-FU,PD325901,NCIH23,4.2627084216
5-FU_PD325901_NCIH460,5-FU,PD325901,NCIH460,16.3321845736
5-FU_PD325901_NCIH520,5-FU,PD325901,NCIH520,-1.1429154638
5-FU_PD325901_OCUBM,5-FU,PD325901,OCUBM,16.9153205509
5-FU_PD325901_OV90,5-FU,PD325901,OV90,-6.5669900061
5-FU_PD325901_RKO,5-FU,PD325901,RKO,9.445147693
5-FU_PD325901_RPMI7951,5-FU,PD325901,RPMI7951,0.6327841094
5-FU_PD325901_SKMEL30,5-FU,PD325901,SKMEL30,-144.401654641
5-FU_PD325901_SKMES1,5-FU,PD325901,SKMES1,-5.4245533988
5-FU_PD325901_SKOV3,5-FU,PD325901,SKOV3,2.8529330664
5-FU_PD325901_SW620,5-FU,PD325901,SW620,2.3472546751
5-FU_PD325901_SW837,5-FU,PD325901,SW837,0.9460961282
5-FU_PD325901_T47D,5-FU,PD325901,T47D,46.9965795657
5-FU_PD325901_UACC62,5-FU,PD325901,UACC62,-3.4432324072
5-FU_PD325901_VCAP,5-FU,PD325901,VCAP,11.4350299448
5-FU_PD325901_ZR751,5-FU,PD325901,ZR751,-7.0184742351
5-FU_SORAFENIB_A2058,5-FU,SORAFENIB,A2058,1.4874561767
5-FU_SORAFENIB_A2780,5-FU,SORAFENIB,A2780,2.0773183622
5-FU_SORAFENIB_A375,5-FU,SORAFENIB,A375,1.3124466837
5-FU_SORAFENIB_A427,5-FU,SORAFENIB,A427,2.8662195695
5-FU_SORAFENIB_CAOV3,5-FU,SORAFENIB,CAOV3,-16.6722034214
5-FU_SORAFENIB_DLD1,5-FU,SORAFENIB,DLD1,6.3205105557
5-FU_SORAFENIB_ES2,5-FU,SORAFENIB,ES2,0.126680077
5-FU_SORAFENIB_HCT116,5-FU,SORAFENIB,HCT116,-1.9550253911
5-FU_SORAFENIB_HT144,5-FU,SORAFENIB,HT144,4.4595025987
5-FU_SORAFENIB_HT29,5-FU,SORAFENIB,HT29,-3.5516108333
5-FU_SORAFENIB_KPL1,5-FU,SORAFENIB,KPL1,-5.0462835752
5-FU_SORAFENIB_LOVO,5-FU,SORAFENIB,LOVO,-13.8153437725
5-FU_SORAFENIB_MDAMB436,5-FU,SORAFENIB,MDAMB436,-4.3043170757
5-FU_SORAFENIB_NCIH1650,5-FU,SORAFENIB,NCIH1650,-2.5001498348
5-FU_SORAFENIB_NCIH2122,5-FU,SORAFENIB,NCIH2122,-3.7688232307
5-FU_SORAFENIB_NCIH23,5-FU,SORAFENIB,NCIH23,-1.2868109975
5-FU_SORAFENIB_NCIH460,5-FU,SORAFENIB,NCIH460,-0.8956375394
5-FU_SORAFENIB_NCIH520,5-FU,SORAFENIB,NCIH520,5.28680143
5-FU_SORAFENIB_OCUBM,5-FU,SORAFENIB,OCUBM,1.3100945136
5-FU_SORAFENIB_OV90,5-FU,SORAFENIB,OV90,2.4168372005
5-FU_SORAFENIB_RKO,5-FU,SORAFENIB,RKO,1.8835839134
5-FU_SORAFENIB_RPMI7951,5-FU,SORAFENIB,RPMI7951,-5.0414726511
5-FU_SORAFENIB_SKMEL30,5-FU,SORAFENIB,SKMEL30,2.1200282831
5-FU_SORAFENIB_SKMES1,5-FU,SORAFENIB,SKMES1,0.2851544499
5-FU_SORAFENIB_SKOV3,5-FU,SORAFENIB,SKOV3,10.236335902
5-FU_SORAFENIB_SW620,5-FU,SORAFENIB,SW620,0.5741526967
5-FU_SORAFENIB_SW837,5-FU,SORAFENIB,SW837,-8.6089625102
5-FU_SORAFENIB_T47D,5-FU,SORAFENIB,T47D,-4.531377558
5-FU_SORAFENIB_UACC62,5-FU,SORAFENIB,UACC62,0.3264493142
5-FU_SORAFENIB_VCAP,5-FU,SORAFENIB,VCAP,1.4443077439
5-FU_SORAFENIB_ZR751,5-FU,SORAFENIB,ZR751,-11.3617926586
5-FU_SUNITINIB_A2058,5-FU,SUNITINIB,A2058,9.6216201263
5-FU_SUNITINIB_A2780,5-FU,SUNITINIB,A2780,9.7009863748
5-FU_SUNITINIB_A375,5-FU,SUNITINIB,A375,7.3510485969
5-FU_SUNITINIB_A427,5-FU,SUNITINIB,A427,8.2107055043
5-FU_SUNITINIB_CAOV3,5-FU,SUNITINIB,CAOV3,5.0921362527
5-FU_SUNITINIB_DLD1,5-FU,SUNITINIB,DLD1,10.9052610933
5-FU_SUNITINIB_ES2,5-FU,SUNITINIB,ES2,14.4138207528
5-FU_SUNITINIB_HCT116,5-FU,SUNITINIB,HCT116,7.3327834929
5-FU_SUNITINIB_HT144,5-FU,SUNITINIB,HT144,4.6773891182
5-FU_SUNITINIB_HT29,5-FU,SUNITINIB,HT29,3.3790463977
5-FU_SUNITINIB_KPL1,5-FU,SUNITINIB,KPL1,7.2294877967
5-FU_SUNITINIB_LOVO,5-FU,SUNITINIB,LOVO,2.0823101764
5-FU_SUNITINIB_MDAMB436,5-FU,SUNITINIB,MDAMB436,5.2313892647
5-FU_SUNITINIB_NCIH1650,5-FU,SUNITINIB,NCIH1650,4.374037921
5-FU_SUNITINIB_NCIH2122,5-FU,SUNITINIB,NCIH2122,5.8386278754
5-FU_SUNITINIB_NCIH23,5-FU,SUNITINIB,NCIH23,3.1416706675
5-FU_SUNITINIB_NCIH460,5-FU,SUNITINIB,NCIH460,7.1293241074
5-FU_SUNITINIB_NCIH520,5-FU,SUNITINIB,NCIH520,5.8103410824
5-FU_SUNITINIB_OCUBM,5-FU,SUNITINIB,OCUBM,8.9984658495
5-FU_SUNITINIB_OV90,5-FU,SUNITINIB,OV90,3.664358548
5-FU_SUNITINIB_RKO,5-FU,SUNITINIB,RKO,7.9963551144
5-FU_SUNITINIB_RPMI7951,5-FU,SUNITINIB,RPMI7951,-1.3432610887
5-FU_SUNITINIB_SKMEL30,5-FU,SUNITINIB,SKMEL30,3.6671652339
5-FU_SUNITINIB_SKMES1,5-FU,SUNITINIB,SKMES1,11.9026148133
5-FU_SUNITINIB_SKOV3,5-FU,SUNITINIB,SKOV3,18.264384797
5-FU_SUNITINIB_SW620,5-FU,SUNITINIB,SW620,6.8594980389
5-FU_SUNITINIB_SW837,5-FU,SUNITINIB,SW837,-4.9018368368
5-FU_SUNITINIB_T47D,5-FU,SUNITINIB,T47D,8.9411543323
5-FU_SUNITINIB_UACC62,5-FU,SUNITINIB,UACC62,8.7956874733
5-FU_SUNITINIB_VCAP,5-FU,SUNITINIB,VCAP,12.4837989607
5-FU_SUNITINIB_ZR751,5-FU,SUNITINIB,ZR751,6.1696274325
5-FU_TEMOZOLOMIDE_A2058,5-FU,TEMOZOLOMIDE,A2058,2.774368984
5-FU_TEMOZOLOMIDE_A2780,5-FU,TEMOZOLOMIDE,A2780,-0.6043528353
5-FU_TEMOZOLOMIDE_A375,5-FU,TEMOZOLOMIDE,A375,-15.9833359407
5-FU_TEMOZOLOMIDE_A427,5-FU,TEMOZOLOMIDE,A427,18.3610194111
5-FU_TEMOZOLOMIDE_CAOV3,5-FU,TEMOZOLOMIDE,CAOV3,-35.6606340737
5-FU_TEMOZOLOMIDE_DLD1,5-FU,TEMOZOLOMIDE,DLD1,-4.7534220534
5-FU_TEMOZOLOMIDE_ES2,5-FU,TEMOZOLOMIDE,ES2,3.4256071333
5-FU_TEMOZOLOMIDE_HCT116,5-FU,TEMOZOLOMIDE,HCT116,-15.6630918406
5-FU_TEMOZOLOMIDE_HT144,5-FU,TEMOZOLOMIDE,HT144,-24.2865179978
5-FU_TEMOZOLOMIDE_HT29,5-FU,TEMOZOLOMIDE,HT29,-13.1781205798
5-FU_TEMOZOLOMIDE_KPL1,5-FU,TEMOZOLOMIDE,KPL1,-32.0355147382
5-FU_TEMOZOLOMIDE_LOVO,5-FU,TEMOZOLOMIDE,LOVO,-17.9661402898
5-FU_TEMOZOLOMIDE_MDAMB436,5-FU,TEMOZOLOMIDE,MDAMB436,7.5465251368
5-FU_TEMOZOLOMIDE_NCIH1650,5-FU,TEMOZOLOMIDE,NCIH1650,-16.1361150349
5-FU_TEMOZOLOMIDE_NCIH2122,5-FU,TEMOZOLOMIDE,NCIH2122,-4.9764338356
5-FU_TEMOZOLOMIDE_NCIH23,5-FU,TEMOZOLOMIDE,NCIH23,-22.4185818942
5-FU_TEMOZOLOMIDE_NCIH460,5-FU,TEMOZOLOMIDE,NCIH460,-23.4110538092
5-FU_TEMOZOLOMIDE_NCIH520,5-FU,TEMOZOLOMIDE,NCIH520,2.0155138901
5-FU_TEMOZOLOMIDE_OCUBM,5-FU,TEMOZOLOMIDE,OCUBM,-15.1214011523
5-FU_TEMOZOLOMIDE_OV90,5-FU,TEMOZOLOMIDE,OV90,-8.7345776972
5-FU_TEMOZOLOMIDE_RKO,5-FU,TEMOZOLOMIDE,RKO,-9.3234303757
5-FU_TEMOZOLOMIDE_RPMI7951,5-FU,TEMOZOLOMIDE,RPMI7951,0.4705453494
5-FU_TEMOZOLOMIDE_SKMEL30,5-FU,TEMOZOLOMIDE,SKMEL30,-55.9657770968
5-FU_TEMOZOLOMIDE_SKMES1,5-FU,TEMOZOLOMIDE,SKMES1,5.0475400042
5-FU_TEMOZOLOMIDE_SKOV3,5-FU,TEMOZOLOMIDE,SKOV3,-4.0214911175
5-FU_TEMOZOLOMIDE_SW620,5-FU,TEMOZOLOMIDE,SW620,4.8401732759
5-FU_TEMOZOLOMIDE_SW837,5-FU,TEMOZOLOMIDE,SW837,-44.6178967978
5-FU_TEMOZOLOMIDE_T47D,5-FU,TEMOZOLOMIDE,T47D,-31.4891658645
5-FU_TEMOZOLOMIDE_UACC62,5-FU,TEMOZOLOMIDE,UACC62,-11.9686244337
5-FU_TEMOZOLOMIDE_VCAP,5-FU,TEMOZOLOMIDE,VCAP,-2.7295163788
5-FU_TEMOZOLOMIDE_ZR751,5-FU,TEMOZOLOMIDE,ZR751,-51.9886204389
5-FU_ZOLINZA_A2058,5-FU,ZOLINZA,A2058,-5.5081195894
5-FU_ZOLINZA_A2780,5-FU,ZOLINZA,A2780,-3.8484012734
5-FU_ZOLINZA_A375,5-FU,ZOLINZA,A375,0.369467134
5-FU_ZOLINZA_A427,5-FU,ZOLINZA,A427,-31.9469295511
5-FU_ZOLINZA_CAOV3,5-FU,ZOLINZA,CAOV3,-3.5185375031
5-FU_ZOLINZA_DLD1,5-FU,ZOLINZA,DLD1,0.0498056708
5-FU_ZOLINZA_ES2,5-FU,ZOLINZA,ES2,-1.6898167611
5-FU_ZOLINZA_HCT116,5-FU,ZOLINZA,HCT116,-8.735905545
5-FU_ZOLINZA_HT144,5-FU,ZOLINZA,HT144,-4.3947256659
5-FU_ZOLINZA_HT29,5-FU,ZOLINZA,HT29,-1.4276838904
5-FU_ZOLINZA_KPL1,5-FU,ZOLINZA,KPL1,-4.3433848339
5-FU_ZOLINZA_LOVO,5-FU,ZOLINZA,LOVO,-8.3980484627
5-FU_ZOLINZA_MDAMB436,5-FU,ZOLINZA,MDAMB436,4.8604421398
5-FU_ZOLINZA_NCIH1650,5-FU,ZOLINZA,NCIH1650,0.6313037721
5-FU_ZOLINZA_NCIH2122,5-FU,ZOLINZA,NCIH2122,10.6562695753
5-FU_ZOLINZA_NCIH23,5-FU,ZOLINZA,NCIH23,-15.1056763586
5-FU_ZOLINZA_NCIH460,5-FU,ZOLINZA,NCIH460,7.0572183289
5-FU_ZOLINZA_NCIH520,5-FU,ZOLINZA,NCIH520,-7.7029527708
5-FU_ZOLINZA_OCUBM,5-FU,ZOLINZA,OCUBM,-7.8034975342
5-FU_ZOLINZA_OV90,5-FU,ZOLINZA,OV90,-0.2102682387
5-FU_ZOLINZA_RKO,5-FU,ZOLINZA,RKO,11.0483406888
5-FU_ZOLINZA_RPMI7951,5-FU,ZOLINZA,RPMI7951,-0.2406381746
5-FU_ZOLINZA_SKMEL30,5-FU,ZOLINZA,SKMEL30,-4.8803976276
5-FU_ZOLINZA_SKMES1,5-FU,ZOLINZA,SKMES1,14.0621636356
5-FU_ZOLINZA_SKOV3,5-FU,ZOLINZA,SKOV3,5.7029550682
5-FU_ZOLINZA_SW620,5-FU,ZOLINZA,SW620,-17.2280051562
5-FU_ZOLINZA_SW837,5-FU,ZOLINZA,SW837,-3.532158377
5-FU_ZOLINZA_T47D,5-FU,ZOLINZA,T47D,7.5300079477
5-FU_ZOLINZA_UACC62,5-FU,ZOLINZA,UACC62,3.9324234508
5-FU_ZOLINZA_VCAP,5-FU,ZOLINZA,VCAP,22.9956559083
5-FU_ZOLINZA_ZR751,5-FU,ZOLINZA,ZR751,-20.6775127639
ABT-888_BEZ-235_A2058,ABT-888,BEZ-235,A2058,24.0709714753
ABT-888_BEZ-235_A2780,ABT-888,BEZ-235,A2780,29.4397143108
ABT-888_BEZ-235_A375,ABT-888,BEZ-235,A375,26.7770275075
ABT-888_BEZ-235_A427,ABT-888,BEZ-235,A427,14.1678283427
ABT-888_BEZ-235_CAOV3,ABT-888,BEZ-235,CAOV3,48.3199690961
ABT-888_BEZ-235_DLD1,ABT-888,BEZ-235,DLD1,15.7924637762
ABT-888_BEZ-235_ES2,ABT-888,BEZ-235,ES2,12.5176900562
ABT-888_BEZ-235_HCT116,ABT-888,BEZ-235,HCT116,18.262930719
ABT-888_BEZ-235_HT144,ABT-888,BEZ-235,HT144,19.9080663158
ABT-888_BEZ-235_HT29,ABT-888,BEZ-235,HT29,24.1457708743
ABT-888_BEZ-235_KPL1,ABT-888,BEZ-235,KPL1,29.1245629553
ABT-888_BEZ-235_LOVO,ABT-888,BEZ-235,LOVO,19.4453474229
ABT-888_BEZ-235_MDAMB436,ABT-888,BEZ-235,MDAMB436,24.1173731279
ABT-888_BEZ-235_NCIH1650,ABT-888,BEZ-235,NCIH1650,14.7751419557
ABT-888_BEZ-235_NCIH2122,ABT-888,BEZ-235,NCIH2122,19.4110951432
ABT-888_BEZ-235_NCIH23,ABT-888,BEZ-235,NCIH23,4.1014188757
ABT-888_BEZ-235_NCIH460,ABT-888,BEZ-235,NCIH460,18.1007010567
ABT-888_BEZ-235_NCIH520,ABT-888,BEZ-235,NCIH520,24.9807546121
ABT-888_BEZ-235_OCUBM,ABT-888,BEZ-235,OCUBM,28.4905172923
ABT-888_BEZ-235_OV90,ABT-888,BEZ-235,OV90,16.978958509
ABT-888_BEZ-235_RKO,ABT-888,BEZ-235,RKO,14.5377525408
ABT-888_BEZ-235_RPMI7951,ABT-888,BEZ-235,RPMI7951,27.9568856891
ABT-888_BEZ-235_SKMEL30,ABT-888,BEZ-235,SKMEL30,29.5227609176
ABT-888_BEZ-235_SKMES1,ABT-888,BEZ-235,SKMES1,19.5913346773
ABT-888_BEZ-235_SKOV3,ABT-888,BEZ-235,SKOV3,6.3798751869
ABT-888_BEZ-235_SW620,ABT-888,BEZ-235,SW620,17.5929650504
ABT-888_BEZ-235_SW837,ABT-888,BEZ-235,SW837,23.2895991148
ABT-888_BEZ-235_T47D,ABT-888,BEZ-235,T47D,117.001279255
